profileID,respID,qID,altID,obsID,price,capacity,range,type,compatability
308,30,2,1,176,50,5,1,Card,Android
106,30,2,2,176,100,5,0.1,Ring,iOS/Android
50,30,2,3,176,25,3,0.1,Ring,Android
111,30,3,1,177,25,1,0.5,Bracelet,iOS
312,30,3,2,177,100,5,1,Card,Android
74,30,3,3,177,25,5,0.1,Ring,iOS
71,30,4,1,178,100,3,0.1,Bracelet,iOS/Android
60,30,4,2,178,100,3,0.1,Card,Android
11,30,4,3,178,100,1,0.1,Bracelet,iOS
321,30,5,1,179,100,5,1,Implantable,iOS/Android
235,30,5,2,179,50,1,1,Bracelet,Android
117,30,5,3,179,100,1,0.5,Implantable,iOS
238,30,6,1,180,100,1,1,Ring,Android
266,30,6,2,180,25,3,1,Ring,Android
159,30,6,3,180,25,3,0.5,Bracelet,Android
281,31,1,1,181,50,3,1,Implantable,iOS/Android
187,31,1,2,181,50,5,0.5,Bracelet,iOS
160,31,1,3,181,25,3,0.5,Card,Android
74,31,2,1,182,25,5,0.1,Ring,iOS
292,31,2,2,182,25,5,1,Card,iOS
143,31,2,3,182,100,1,0.5,Bracelet,iOS/Android
320,31,3,1,183,50,5,1,Card,iOS/Android
5,31,3,2,183,50,1,0.1,Implantable,iOS
254,31,3,3,183,25,3,1,Ring,iOS
252,31,4,1,184,100,1,1,Card,iOS/Android
129,31,4,2,184,100,1,0.5,Implantable,Android
191,31,4,3,184,100,5,0.5,Bracelet,iOS
324,31,5,1,185,100,5,1,Card,iOS/Android
61,31,5,2,185,25,3,0.1,Implantable,iOS/Android
232,31,5,3,185,25,1,1,Card,Android
289,31,6,1,186,25,5,1,Implantable,iOS
80,31,6,2,186,50,5,0.1,Card,iOS
21,31,6,3,186,100,1,0.1,Implantable,Android
115,32,1,1,187,50,1,0.5,Bracelet,iOS
321,32,1,2,187,100,5,1,Implantable,iOS/Android
155,32,1,3,187,100,3,0.5,Bracelet,iOS
299,32,2,1,188,100,5,1,Bracelet,iOS
290,32,2,2,188,25,5,1,Ring,iOS
300,32,2,3,188,100,5,1,Card,iOS
158,32,3,1,189,25,3,0.5,Ring,Android
304,32,3,2,189,25,5,1,Card,Android
149,32,3,3,189,50,3,0.5,Implantable,iOS
29,32,4,1,190,50,1,0.1,Implantable,iOS/Android
228,32,4,2,190,100,1,1,Card,iOS
138,32,4,3,190,50,1,0.5,Ring,iOS/Android
124,32,5,1,191,25,1,0.5,Card,Android
187,32,5,2,191,50,5,0.5,Bracelet,iOS
100,32,5,3,191,25,5,0.1,Card,iOS/Android
147,32,6,1,192,25,3,0.5,Bracelet,iOS
169,32,6,2,192,25,3,0.5,Implantable,iOS/Android
299,32,6,3,192,100,5,1,Bracelet,iOS
210,33,1,1,193,50,5,0.5,Ring,iOS/Android
36,33,1,2,193,100,1,0.1,Card,iOS/Android
216,33,1,3,193,100,5,0.5,Card,iOS/Android
73,33,2,1,194,25,5,0.1,Implantable,iOS
143,33,2,2,194,100,1,0.5,Bracelet,iOS/Android
51,33,2,3,194,25,3,0.1,Bracelet,Android
91,33,3,1,195,50,5,0.1,Bracelet,Android
259,33,3,2,195,50,3,1,Bracelet,iOS
34,33,3,3,195,100,1,0.1,Ring,iOS/Android
4,33,4,1,196,25,1,0.1,Card,iOS
174,33,4,2,196,50,3,0.5,Ring,iOS/Android
132,33,4,3,196,100,1,0.5,Card,Android
260,33,5,1,197,50,3,1,Card,iOS
106,33,5,2,197,100,5,0.1,Ring,iOS/Android
74,33,5,3,197,25,5,0.1,Ring,iOS
186,33,6,1,198,50,5,0.5,Ring,iOS
120,33,6,2,198,100,1,0.5,Card,iOS
93,33,6,3,198,100,5,0.1,Implantable,Android
62,34,1,1,199,25,3,0.1,Ring,iOS/Android
54,34,1,2,199,50,3,0.1,Ring,Android
243,34,1,3,199,25,1,1,Bracelet,iOS/Android
151,34,2,1,200,50,3,0.5,Bracelet,iOS
279,34,2,2,200,25,3,1,Bracelet,iOS/Android
127,34,2,3,200,50,1,0.5,Bracelet,Android
262,34,3,1,201,100,3,1,Ring,iOS
71,34,3,2,201,100,3,0.1,Bracelet,iOS/Android
90,34,3,3,201,50,5,0.1,Ring,Android
304,34,4,1,202,25,5,1,Card,Android
108,34,4,2,202,100,5,0.1,Card,iOS/Android
245,34,4,3,202,50,1,1,Implantable,iOS/Android
65,34,5,1,203,50,3,0.1,Implantable,iOS/Android
197,34,5,2,203,50,5,0.5,Implantable,Android
259,34,5,3,203,50,3,1,Bracelet,iOS
263,34,6,1,204,100,3,1,Bracelet,iOS
275,34,6,2,204,100,3,1,Bracelet,Android
308,34,6,3,204,50,5,1,Card,Android
238,35,1,1,205,100,1,1,Ring,Android
125,35,1,2,205,50,1,0.5,Implantable,Android
185,35,1,3,205,50,5,0.5,Implantable,iOS
292,35,2,1,206,25,5,1,Card,iOS
20,35,2,2,206,50,1,0.1,Card,Android
276,35,2,3,206,100,3,1,Card,Android
84,35,3,1,207,100,5,0.1,Card,iOS
81,35,3,2,207,100,5,0.1,Implantable,iOS
242,35,3,3,207,25,1,1,Ring,iOS/Android
245,35,4,1,208,50,1,1,Implantable,iOS/Android
186,35,4,2,208,50,5,0.5,Ring,iOS
75,35,4,3,208,25,5,0.1,Bracelet,iOS
198,35,5,1,209,50,5,0.5,Ring,Android
65,35,5,2,209,50,3,0.1,Implantable,iOS/Android
244,35,5,3,209,25,1,1,Card,iOS/Android
177,35,6,1,210,100,3,0.5,Implantable,iOS/Android
14,35,6,2,210,25,1,0.1,Ring,Android
46,35,6,3,210,100,3,0.1,Ring,iOS
296,36,1,1,211,50,5,1,Card,iOS
243,36,1,2,211,25,1,1,Bracelet,iOS/Android
316,36,1,3,211,25,5,1,Card,iOS/Android
72,36,2,1,212,100,3,0.1,Card,iOS/Android
181,36,2,2,212,25,5,0.5,Implantable,iOS
89,36,2,3,212,50,5,0.1,Implantable,Android
213,36,3,1,213,100,5,0.5,Implantable,iOS/Android
233,36,3,2,213,50,1,1,Implantable,Android
291,36,3,3,213,25,5,1,Bracelet,iOS
314,36,4,1,214,25,5,1,Ring,iOS/Android
279,36,4,2,214,25,3,1,Bracelet,iOS/Android
18,36,4,3,214,50,1,0.1,Ring,Android
139,36,5,1,215,50,1,0.5,Bracelet,iOS/Android
53,36,5,2,215,50,3,0.1,Implantable,Android
190,36,5,3,215,100,5,0.5,Ring,iOS
215,36,6,1,216,100,5,0.5,Bracelet,iOS/Android
264,36,6,2,216,100,3,1,Card,iOS
246,36,6,3,216,50,1,1,Ring,iOS/Android
95,37,1,1,217,100,5,0.1,Bracelet,Android
216,37,1,2,217,100,5,0.5,Card,iOS/Android
312,37,1,3,217,100,5,1,Card,Android
186,37,2,1,218,50,5,0.5,Ring,iOS
232,37,2,2,218,25,1,1,Card,Android
116,37,2,3,218,50,1,0.5,Card,iOS
248,37,3,1,219,50,1,1,Card,iOS/Android
40,37,3,2,219,25,3,0.1,Card,iOS
262,37,3,3,219,100,3,1,Ring,iOS
43,37,4,1,220,50,3,0.1,Bracelet,iOS
312,37,4,2,220,100,5,1,Card,Android
188,37,4,3,220,50,5,0.5,Card,iOS
143,37,5,1,221,100,1,0.5,Bracelet,iOS/Android
182,37,5,2,221,25,5,0.5,Ring,iOS
232,37,5,3,221,25,1,1,Card,Android
126,37,6,1,222,50,1,0.5,Ring,Android
179,37,6,2,222,100,3,0.5,Bracelet,iOS/Android
140,37,6,3,222,50,1,0.5,Card,iOS/Android
188,38,1,1,223,50,5,0.5,Card,iOS
104,38,1,2,223,50,5,0.1,Card,iOS/Android
244,38,1,3,223,25,1,1,Card,iOS/Android
125,38,2,1,224,50,1,0.5,Implantable,Android
190,38,2,2,224,100,5,0.5,Ring,iOS
161,38,2,3,224,50,3,0.5,Implantable,Android
56,38,3,1,225,50,3,0.1,Card,Android
170,38,3,2,225,25,3,0.5,Ring,iOS/Android
62,38,3,3,225,25,3,0.1,Ring,iOS/Android
20,38,4,1,226,50,1,0.1,Card,Android
178,38,4,2,226,100,3,0.5,Ring,iOS/Android
89,38,4,3,226,50,5,0.1,Implantable,Android
104,38,5,1,227,50,5,0.1,Card,iOS/Android
202,38,5,2,227,100,5,0.5,Ring,Android
37,38,5,3,227,25,3,0.1,Implantable,iOS
79,38,6,1,228,50,5,0.1,Bracelet,iOS
151,38,6,2,228,50,3,0.5,Bracelet,iOS
58,38,6,3,228,100,3,0.1,Ring,Android
273,39,1,1,229,100,3,1,Implantable,Android
319,39,1,2,229,50,5,1,Bracelet,iOS/Android
151,39,1,3,229,50,3,0.5,Bracelet,iOS
292,39,2,1,230,25,5,1,Card,iOS
69,39,2,2,230,100,3,0.1,Implantable,iOS/Android
312,39,2,3,230,100,5,1,Card,Android
148,39,3,1,231,25,3,0.5,Card,iOS
70,39,3,2,231,100,3,0.1,Ring,iOS/Android
44,39,3,3,231,50,3,0.1,Card,iOS
315,39,4,1,232,25,5,1,Bracelet,iOS/Android
185,39,4,2,232,50,5,0.5,Implantable,iOS
317,39,4,3,232,50,5,1,Implantable,iOS/Android
241,39,5,1,233,25,1,1,Implantable,iOS/Android
167,39,5,2,233,100,3,0.5,Bracelet,Android
194,39,5,3,233,25,5,0.5,Ring,Android
69,39,6,1,234,100,3,0.1,Implantable,iOS/Android
310,39,6,2,234,100,5,1,Ring,Android
5,39,6,3,234,50,1,0.1,Implantable,iOS
41,40,1,1,235,50,3,0.1,Implantable,iOS
78,40,1,2,235,50,5,0.1,Ring,iOS
190,40,1,3,235,100,5,0.5,Ring,iOS
76,40,2,1,236,25,5,0.1,Card,iOS
235,40,2,2,236,50,1,1,Bracelet,Android
147,40,2,3,236,25,3,0.5,Bracelet,iOS
68,40,3,1,237,50,3,0.1,Card,iOS/Android
280,40,3,2,237,25,3,1,Card,iOS/Android
107,40,3,3,237,100,5,0.1,Bracelet,iOS/Android
1,40,4,1,238,25,1,0.1,Implantable,iOS
25,40,4,2,238,25,1,0.1,Implantable,iOS/Android
276,40,4,3,238,100,3,1,Card,Android
199,40,5,1,239,50,5,0.5,Bracelet,Android
24,40,5,2,239,100,1,0.1,Card,Android
263,40,5,3,239,100,3,1,Bracelet,iOS
109,40,6,1,240,25,1,0.5,Implantable,iOS
305,40,6,2,240,50,5,1,Implantable,Android
178,40,6,3,240,100,3,0.5,Ring,iOS/Android
129,41,1,1,241,100,1,0.5,Implantable,Android
20,41,1,2,241,50,1,0.1,Card,Android
5,41,1,3,241,50,1,0.1,Implantable,iOS
133,41,2,1,242,25,1,0.5,Implantable,iOS/Android
30,41,2,2,242,50,1,0.1,Ring,iOS/Android
218,41,2,3,242,25,1,1,Ring,iOS
304,41,3,1,243,25,5,1,Card,Android
158,41,3,2,243,25,3,0.5,Ring,Android
87,41,3,3,243,25,5,0.1,Bracelet,Android
56,41,4,1,244,50,3,0.1,Card,Android
64,41,4,2,244,25,3,0.1,Card,iOS/Android
311,41,4,3,244,100,5,1,Bracelet,Android
126,41,5,1,245,50,1,0.5,Ring,Android
63,41,5,2,245,25,3,0.1,Bracelet,iOS/Android
102,41,5,3,245,50,5,0.1,Ring,iOS/Android
300,41,6,1,246,100,5,1,Card,iOS
125,41,6,2,246,50,1,0.5,Implantable,Android
21,41,6,3,246,100,1,0.1,Implantable,Android
112,42,1,1,247,25,1,0.5,Card,iOS
199,42,1,2,247,50,5,0.5,Bracelet,Android
72,42,1,3,247,100,3,0.1,Card,iOS/Android
165,42,2,1,248,100,3,0.5,Implantable,Android
163,42,2,2,248,50,3,0.5,Bracelet,Android
180,42,2,3,248,100,3,0.5,Card,iOS/Android
144,42,3,1,249,100,1,0.5,Card,iOS/Android
158,42,3,2,249,25,3,0.5,Ring,Android
207,42,3,3,249,25,5,0.5,Bracelet,iOS/Android
116,42,4,1,250,50,1,0.5,Card,iOS
282,42,4,2,250,50,3,1,Ring,iOS/Android
306,42,4,3,250,50,5,1,Ring,Android
289,42,5,1,251,25,5,1,Implantable,iOS
50,42,5,2,251,25,3,0.1,Ring,Android
290,42,5,3,251,25,5,1,Ring,iOS
227,42,6,1,252,100,1,1,Bracelet,iOS
186,42,6,2,252,50,5,0.5,Ring,iOS
83,42,6,3,252,100,5,0.1,Bracelet,iOS
81,43,1,1,253,100,5,0.1,Implantable,iOS
323,43,1,2,253,100,5,1,Bracelet,iOS/Android
6,43,1,3,253,50,1,0.1,Ring,iOS
8,43,2,1,254,50,1,0.1,Card,iOS
224,43,2,2,254,50,1,1,Card,iOS
177,43,2,3,254,100,3,0.5,Implantable,iOS/Android
311,43,3,1,255,100,5,1,Bracelet,Android
109,43,3,2,255,25,1,0.5,Implantable,iOS
120,43,3,3,255,100,1,0.5,Card,iOS
316,43,4,1,256,25,5,1,Card,iOS/Android
142,43,4,2,256,100,1,0.5,Ring,iOS/Android
20,43,4,3,256,50,1,0.1,Card,Android
87,43,5,1,257,25,5,0.1,Bracelet,Android
169,43,5,2,257,25,3,0.5,Implantable,iOS/Android
200,43,5,3,257,50,5,0.5,Card,Android
1,43,6,1,258,25,1,0.1,Implantable,iOS
149,43,6,2,258,50,3,0.5,Implantable,iOS
298,43,6,3,258,100,5,1,Ring,iOS
199,44,1,1,259,50,5,0.5,Bracelet,Android
74,44,1,2,259,25,5,0.1,Ring,iOS
40,44,1,3,259,25,3,0.1,Card,iOS
220,44,2,1,260,25,1,1,Card,iOS
290,44,2,2,260,25,5,1,Ring,iOS
247,44,2,3,260,50,1,1,Bracelet,iOS/Android
186,44,3,1,261,50,5,0.5,Ring,iOS
161,44,3,2,261,50,3,0.5,Implantable,Android
83,44,3,3,261,100,5,0.1,Bracelet,iOS
290,44,4,1,262,25,5,1,Ring,iOS
275,44,4,2,262,100,3,1,Bracelet,Android
251,44,4,3,262,100,1,1,Bracelet,iOS/Android
172,44,5,1,263,25,3,0.5,Card,iOS/Android
290,44,5,2,263,25,5,1,Ring,iOS
278,44,5,3,263,25,3,1,Ring,iOS/Android
125,44,6,1,264,50,1,0.5,Implantable,Android
56,44,6,2,264,50,3,0.1,Card,Android
58,44,6,3,264,100,3,0.1,Ring,Android
309,45,1,1,265,100,5,1,Implantable,Android
260,45,1,2,265,50,3,1,Card,iOS
2,45,1,3,265,25,1,0.1,Ring,iOS
49,45,2,1,266,25,3,0.1,Implantable,Android
74,45,2,2,266,25,5,0.1,Ring,iOS
125,45,2,3,266,50,1,0.5,Implantable,Android
172,45,3,1,267,25,3,0.5,Card,iOS/Android
136,45,3,2,267,25,1,0.5,Card,iOS/Android
184,45,3,3,267,25,5,0.5,Card,iOS
115,45,4,1,268,50,1,0.5,Bracelet,iOS
95,45,4,2,268,100,5,0.1,Bracelet,Android
224,45,4,3,268,50,1,1,Card,iOS
90,45,5,1,269,50,5,0.1,Ring,Android
69,45,5,2,269,100,3,0.1,Implantable,iOS/Android
303,45,5,3,269,25,5,1,Bracelet,Android
23,45,6,1,270,100,1,0.1,Bracelet,Android
292,45,6,2,270,25,5,1,Card,iOS
221,45,6,3,270,50,1,1,Implantable,iOS
137,46,1,1,271,50,1,0.5,Implantable,iOS/Android
154,46,1,2,271,100,3,0.5,Ring,iOS
240,46,1,3,271,100,1,1,Card,Android
99,46,2,1,272,25,5,0.1,Bracelet,iOS/Android
150,46,2,2,272,50,3,0.5,Ring,iOS
38,46,2,3,272,25,3,0.1,Ring,iOS
212,46,3,1,273,50,5,0.5,Card,iOS/Android
84,46,3,2,273,100,5,0.1,Card,iOS
64,46,3,3,273,25,3,0.1,Card,iOS/Android
145,46,4,1,274,25,3,0.5,Implantable,iOS
19,46,4,2,274,50,1,0.1,Bracelet,Android
246,46,4,3,274,50,1,1,Ring,iOS/Android
206,46,5,1,275,25,5,0.5,Ring,iOS/Android
207,46,5,2,275,25,5,0.5,Bracelet,iOS/Android
270,46,5,3,275,50,3,1,Ring,Android
190,46,6,1,276,100,5,0.5,Ring,iOS
270,46,6,2,276,50,3,1,Ring,Android
49,46,6,3,276,25,3,0.1,Implantable,Android
254,47,1,1,277,25,3,1,Ring,iOS
318,47,1,2,277,50,5,1,Ring,iOS/Android
224,47,1,3,277,50,1,1,Card,iOS
73,47,2,1,278,25,5,0.1,Implantable,iOS
152,47,2,2,278,50,3,0.5,Card,iOS
93,47,2,3,278,100,5,0.1,Implantable,Android
141,47,3,1,279,100,1,0.5,Implantable,iOS/Android
288,47,3,2,279,100,3,1,Card,iOS/Android
105,47,3,3,279,100,5,0.1,Implantable,iOS/Android
175,47,4,1,280,50,3,0.5,Bracelet,iOS/Android
102,47,4,2,280,50,5,0.1,Ring,iOS/Android
181,47,4,3,280,25,5,0.5,Implantable,iOS
265,47,5,1,281,25,3,1,Implantable,Android
147,47,5,2,281,25,3,0.5,Bracelet,iOS
215,47,5,3,281,100,5,0.5,Bracelet,iOS/Android
267,47,6,1,282,25,3,1,Bracelet,Android
236,47,6,2,282,50,1,1,Card,Android
183,47,6,3,282,25,5,0.5,Bracelet,iOS
312,48,1,1,283,100,5,1,Card,Android
69,48,1,2,283,100,3,0.1,Implantable,iOS/Android
53,48,1,3,283,50,3,0.1,Implantable,Android
58,48,2,1,284,100,3,0.1,Ring,Android
84,48,2,2,284,100,5,0.1,Card,iOS
115,48,2,3,284,50,1,0.5,Bracelet,iOS
143,48,3,1,285,100,1,0.5,Bracelet,iOS/Android
292,48,3,2,285,25,5,1,Card,iOS
140,48,3,3,285,50,1,0.5,Card,iOS/Android
273,48,4,1,286,100,3,1,Implantable,Android
170,48,4,2,286,25,3,0.5,Ring,iOS/Android
159,48,4,3,286,25,3,0.5,Bracelet,Android
181,48,5,1,287,25,5,0.5,Implantable,iOS
50,48,5,2,287,25,3,0.1,Ring,Android
270,48,5,3,287,50,3,1,Ring,Android
313,48,6,1,288,25,5,1,Implantable,iOS/Android
226,48,6,2,288,100,1,1,Ring,iOS
170,48,6,3,288,25,3,0.5,Ring,iOS/Android
171,49,1,1,289,25,3,0.5,Bracelet,iOS/Android
273,49,1,2,289,100,3,1,Implantable,Android
87,49,1,3,289,25,5,0.1,Bracelet,Android
79,49,2,1,290,50,5,0.1,Bracelet,iOS
72,49,2,2,290,100,3,0.1,Card,iOS/Android
102,49,2,3,290,50,5,0.1,Ring,iOS/Android
10,49,3,1,291,100,1,0.1,Ring,iOS
169,49,3,2,291,25,3,0.5,Implantable,iOS/Android
189,49,3,3,291,100,5,0.5,Implantable,iOS
53,49,4,1,292,50,3,0.1,Implantable,Android
92,49,4,2,292,50,5,0.1,Card,Android
65,49,4,3,292,50,3,0.1,Implantable,iOS/Android
251,49,5,1,293,100,1,1,Bracelet,iOS/Android
229,49,5,2,293,25,1,1,Implantable,Android
300,49,5,3,293,100,5,1,Card,iOS
15,49,6,1,294,25,1,0.1,Bracelet,Android
7,49,6,2,294,50,1,0.1,Bracelet,iOS
156,49,6,3,294,100,3,0.5,Card,iOS
99,50,1,1,295,25,5,0.1,Bracelet,iOS/Android
272,50,1,2,295,50,3,1,Card,Android
246,50,1,3,295,50,1,1,Ring,iOS/Android
18,50,2,1,296,50,1,0.1,Ring,Android
19,50,2,2,296,50,1,0.1,Bracelet,Android
20,50,2,3,296,50,1,0.1,Card,Android
313,50,3,1,297,25,5,1,Implantable,iOS/Android
145,50,3,2,297,25,3,0.5,Implantable,iOS
196,50,3,3,297,25,5,0.5,Card,Android
80,50,4,1,298,50,5,0.1,Card,iOS
5,50,4,2,298,50,1,0.1,Implantable,iOS
27,50,4,3,298,25,1,0.1,Bracelet,iOS/Android
185,50,5,1,299,50,5,0.5,Implantable,iOS
84,50,5,2,299,100,5,0.1,Card,iOS
38,50,5,3,299,25,3,0.1,Ring,iOS
160,50,6,1,300,25,3,0.5,Card,Android
207,50,6,2,300,25,5,0.5,Bracelet,iOS/Android
186,50,6,3,300,50,5,0.5,Ring,iOS
203,51,1,1,301,100,5,0.5,Bracelet,Android
97,51,1,2,301,25,5,0.1,Implantable,iOS/Android
54,51,1,3,301,50,3,0.1,Ring,Android
251,51,2,1,302,100,1,1,Bracelet,iOS/Android
254,51,2,2,302,25,3,1,Ring,iOS
248,51,2,3,302,50,1,1,Card,iOS/Android
53,51,3,1,303,50,3,0.1,Implantable,Android
277,51,3,2,303,25,3,1,Implantable,iOS/Android
130,51,3,3,303,100,1,0.5,Ring,Android
55,51,4,1,304,50,3,0.1,Bracelet,Android
128,51,4,2,304,50,1,0.5,Card,Android
36,51,4,3,304,100,1,0.1,Card,iOS/Android
322,51,5,1,305,100,5,1,Ring,iOS/Android
309,51,5,2,305,100,5,1,Implantable,Android
212,51,5,3,305,50,5,0.5,Card,iOS/Android
321,51,6,1,306,100,5,1,Implantable,iOS/Android
8,51,6,2,306,50,1,0.1,Card,iOS
263,51,6,3,306,100,3,1,Bracelet,iOS
251,52,1,1,307,100,1,1,Bracelet,iOS/Android
7,52,1,2,307,50,1,0.1,Bracelet,iOS
121,52,1,3,307,25,1,0.5,Implantable,Android
263,52,2,1,308,100,3,1,Bracelet,iOS
44,52,2,2,308,50,3,0.1,Card,iOS
271,52,2,3,308,50,3,1,Bracelet,Android
58,52,3,1,309,100,3,0.1,Ring,Android
111,52,3,2,309,25,1,0.5,Bracelet,iOS
88,52,3,3,309,25,5,0.1,Card,Android
227,52,4,1,310,100,1,1,Bracelet,iOS
12,52,4,2,310,100,1,0.1,Card,iOS
320,52,4,3,310,50,5,1,Card,iOS/Android
97,52,5,1,311,25,5,0.1,Implantable,iOS/Android
108,52,5,2,311,100,5,0.1,Card,iOS/Android
289,52,5,3,311,25,5,1,Implantable,iOS
203,52,6,1,312,100,5,0.5,Bracelet,Android
62,52,6,2,312,25,3,0.1,Ring,iOS/Android
93,52,6,3,312,100,5,0.1,Implantable,Android
227,53,1,1,313,100,1,1,Bracelet,iOS
60,53,1,2,313,100,3,0.1,Card,Android
261,53,1,3,313,100,3,1,Implantable,iOS
3,53,2,1,314,25,1,0.1,Bracelet,iOS
178,53,2,2,314,100,3,0.5,Ring,iOS/Android
271,53,2,3,314,50,3,1,Bracelet,Android
179,53,3,1,315,100,3,0.5,Bracelet,iOS/Android
248,53,3,2,315,50,1,1,Card,iOS/Android
115,53,3,3,315,50,1,0.5,Bracelet,iOS
158,53,4,1,316,25,3,0.5,Ring,Android
94,53,4,2,316,100,5,0.1,Ring,Android
46,53,4,3,316,100,3,0.1,Ring,iOS
235,53,5,1,317,50,1,1,Bracelet,Android
189,53,5,2,317,100,5,0.5,Implantable,iOS
283,53,5,3,317,50,3,1,Bracelet,iOS/Android
261,53,6,1,318,100,3,1,Implantable,iOS
215,53,6,2,318,100,5,0.5,Bracelet,iOS/Android
201,53,6,3,318,100,5,0.5,Implantable,Android
312,54,1,1,319,100,5,1,Card,Android
103,54,1,2,319,50,5,0.1,Bracelet,iOS/Android
188,54,1,3,319,50,5,0.5,Card,iOS
107,54,2,1,320,100,5,0.1,Bracelet,iOS/Android
12,54,2,2,320,100,1,0.1,Card,iOS
296,54,2,3,320,50,5,1,Card,iOS
68,54,3,1,321,50,3,0.1,Card,iOS/Android
281,54,3,2,321,50,3,1,Implantable,iOS/Android
184,54,3,3,321,25,5,0.5,Card,iOS
179,54,4,1,322,100,3,0.5,Bracelet,iOS/Android
129,54,4,2,322,100,1,0.5,Implantable,Android
77,54,4,3,322,50,5,0.1,Implantable,iOS
147,54,5,1,323,25,3,0.5,Bracelet,iOS
162,54,5,2,323,50,3,0.5,Ring,Android
279,54,5,3,323,25,3,1,Bracelet,iOS/Android
109,54,6,1,324,25,1,0.5,Implantable,iOS
99,54,6,2,324,25,5,0.1,Bracelet,iOS/Android
272,54,6,3,324,50,3,1,Card,Android
221,55,1,1,325,50,1,1,Implantable,iOS
100,55,1,2,325,25,5,0.1,Card,iOS/Android
78,55,1,3,325,50,5,0.1,Ring,iOS
286,55,2,1,326,100,3,1,Ring,iOS/Android
95,55,2,2,326,100,5,0.1,Bracelet,Android
198,55,2,3,326,50,5,0.5,Ring,Android
215,55,3,1,327,100,5,0.5,Bracelet,iOS/Android
288,55,3,2,327,100,3,1,Card,iOS/Android
3,55,3,3,327,25,1,0.1,Bracelet,iOS
285,55,4,1,328,100,3,1,Implantable,iOS/Android
107,55,4,2,328,100,5,0.1,Bracelet,iOS/Android
268,55,4,3,328,25,3,1,Card,Android
233,55,5,1,329,50,1,1,Implantable,Android
35,55,5,2,329,100,1,0.1,Bracelet,iOS/Android
237,55,5,3,329,100,1,1,Implantable,Android
243,55,6,1,330,25,1,1,Bracelet,iOS/Android
321,55,6,2,330,100,5,1,Implantable,iOS/Android
241,55,6,3,330,25,1,1,Implantable,iOS/Android
277,56,1,1,331,25,3,1,Implantable,iOS/Android
219,56,1,2,331,25,1,1,Bracelet,iOS
273,56,1,3,331,100,3,1,Implantable,Android
77,56,2,1,332,50,5,0.1,Implantable,iOS
318,56,2,2,332,50,5,1,Ring,iOS/Android
94,56,2,3,332,100,5,0.1,Ring,Android
20,56,3,1,333,50,1,0.1,Card,Android
47,56,3,2,333,100,3,0.1,Bracelet,iOS
204,56,3,3,333,100,5,0.5,Card,Android
34,56,4,1,334,100,1,0.1,Ring,iOS/Android
269,56,4,2,334,50,3,1,Implantable,Android
153,56,4,3,334,100,3,0.5,Implantable,iOS
318,56,5,1,335,50,5,1,Ring,iOS/Android
147,56,5,2,335,25,3,0.5,Bracelet,iOS
233,56,5,3,335,50,1,1,Implantable,Android
103,56,6,1,336,50,5,0.1,Bracelet,iOS/Android
113,56,6,2,336,50,1,0.5,Implantable,iOS
289,56,6,3,336,25,5,1,Implantable,iOS
165,57,1,1,337,100,3,0.5,Implantable,Android
201,57,1,2,337,100,5,0.5,Implantable,Android
130,57,1,3,337,100,1,0.5,Ring,Android
14,57,2,1,338,25,1,0.1,Ring,Android
68,57,2,2,338,50,3,0.1,Card,iOS/Android
202,57,2,3,338,100,5,0.5,Ring,Android
323,57,3,1,339,100,5,1,Bracelet,iOS/Android
273,57,3,2,339,100,3,1,Implantable,Android
58,57,3,3,339,100,3,0.1,Ring,Android
76,57,4,1,340,25,5,0.1,Card,iOS
218,57,4,2,340,25,1,1,Ring,iOS
89,57,4,3,340,50,5,0.1,Implantable,Android
84,57,5,1,341,100,5,0.1,Card,iOS
139,57,5,2,341,50,1,0.5,Bracelet,iOS/Android
90,57,5,3,341,50,5,0.1,Ring,Android
219,57,6,1,342,25,1,1,Bracelet,iOS
132,57,6,2,342,100,1,0.5,Card,Android
322,57,6,3,342,100,5,1,Ring,iOS/Android
192,58,1,1,343,100,5,0.5,Card,iOS
181,58,1,2,343,25,5,0.5,Implantable,iOS
231,58,1,3,343,25,1,1,Bracelet,Android
52,58,2,1,344,25,3,0.1,Card,Android
102,58,2,2,344,50,5,0.1,Ring,iOS/Android
151,58,2,3,344,50,3,0.5,Bracelet,iOS
150,58,3,1,345,50,3,0.5,Ring,iOS
138,58,3,2,345,50,1,0.5,Ring,iOS/Android
296,58,3,3,345,50,5,1,Card,iOS
189,58,4,1,346,100,5,0.5,Implantable,iOS
287,58,4,2,346,100,3,1,Bracelet,iOS/Android
277,58,4,3,346,25,3,1,Implantable,iOS/Android
97,58,5,1,347,25,5,0.1,Implantable,iOS/Android
109,58,5,2,347,25,1,0.5,Implantable,iOS
91,58,5,3,347,50,5,0.1,Bracelet,Android
314,58,6,1,348,25,5,1,Ring,iOS/Android
28,58,6,2,348,25,1,0.1,Card,iOS/Android
108,58,6,3,348,100,5,0.1,Card,iOS/Android
260,59,1,1,349,50,3,1,Card,iOS
58,59,1,2,349,100,3,0.1,Ring,Android
103,59,1,3,349,50,5,0.1,Bracelet,iOS/Android
295,59,2,1,350,50,5,1,Bracelet,iOS
108,59,2,2,350,100,5,0.1,Card,iOS/Android
97,59,2,3,350,25,5,0.1,Implantable,iOS/Android
186,59,3,1,351,50,5,0.5,Ring,iOS
256,59,3,2,351,25,3,1,Card,iOS
