"","profileID","respID","qID","altID","obsID","categoryRing","categoryBracelet","categoryCard","price","compatibilityAndroid","compatibilityBoth","capacity","range","choice"
"448",115,25,6,1,150,0,1,0,50,0,0,1,3,0
"449",268,25,6,2,150,0,0,1,25,1,0,3,5,1
"450",27,25,6,3,150,0,1,0,25,0,1,1,1,0
"451",198,26,1,1,151,1,0,0,50,1,0,5,3,0
"452",91,26,1,2,151,0,1,0,50,1,0,5,1,0
"453",183,26,1,3,151,0,1,0,25,0,0,5,3,1
"454",269,26,2,1,152,0,0,0,50,1,0,3,5,1
"455",238,26,2,2,152,1,0,0,100,1,0,1,5,0
"456",210,26,2,3,152,1,0,0,50,0,1,5,3,0
"457",210,26,3,1,153,1,0,0,50,0,1,5,3,0
"458",141,26,3,2,153,0,0,0,100,0,1,1,3,1
"459",164,26,3,3,153,0,0,1,50,1,0,3,3,0
"460",198,26,4,1,154,1,0,0,50,1,0,5,3,1
"461",157,26,4,2,154,0,0,0,25,1,0,3,3,0
"462",199,26,4,3,154,0,1,0,50,1,0,5,3,0
"463",213,26,5,1,155,0,0,0,100,0,1,5,3,1
"464",74,26,5,2,155,1,0,0,25,0,0,5,1,0
"465",296,26,5,3,155,0,0,1,50,0,0,5,5,0
"466",58,26,6,1,156,1,0,0,100,1,0,3,1,1
"467",225,26,6,2,156,0,0,0,100,0,0,1,5,0
"468",323,26,6,3,156,0,1,0,100,0,1,5,5,0
"469",117,27,1,1,157,0,0,0,100,0,0,1,3,1
"470",169,27,1,2,157,0,0,0,25,0,1,3,3,0
"471",187,27,1,3,157,0,1,0,50,0,0,5,3,0
"472",103,27,2,1,158,0,1,0,50,0,1,5,1,1
"473",82,27,2,2,158,1,0,0,100,0,0,5,1,0
"474",107,27,2,3,158,0,1,0,100,0,1,5,1,0
"475",100,27,3,1,159,0,0,1,25,0,1,5,1,1
"476",293,27,3,2,159,0,0,0,50,0,0,5,5,0
"477",14,27,3,3,159,1,0,0,25,1,0,1,1,0
"478",301,27,4,1,160,0,0,0,25,1,0,5,5,0
"479",82,27,4,2,160,1,0,0,100,0,0,5,1,0
"480",39,27,4,3,160,0,1,0,25,0,0,3,1,1
"481",243,27,5,1,161,0,1,0,25,0,1,1,5,0
"482",281,27,5,2,161,0,0,0,50,0,1,3,5,1
"483",46,27,5,3,161,1,0,0,100,0,0,3,1,0
"484",199,27,6,1,162,0,1,0,50,1,0,5,3,0
"485",154,27,6,2,162,1,0,0,100,0,0,3,3,0
"486",76,27,6,3,162,0,0,1,25,0,0,5,1,1
"487",237,28,1,1,163,0,0,0,100,1,0,1,5,1
"488",72,28,1,2,163,0,0,1,100,0,1,3,1,0
"489",312,28,1,3,163,0,0,1,100,1,0,5,5,0
"490",167,28,2,1,164,0,1,0,100,1,0,3,3,0
"491",270,28,2,2,164,1,0,0,50,1,0,3,5,1
"492",200,28,2,3,164,0,0,1,50,1,0,5,3,0
"493",308,28,3,1,165,0,0,1,50,1,0,5,5,0
"494",276,28,3,2,165,0,0,1,100,1,0,3,5,1
"495",2,28,3,3,165,1,0,0,25,0,0,1,1,0
"496",67,28,4,1,166,0,1,0,50,0,1,3,1,1
"497",265,28,4,2,166,0,0,0,25,1,0,3,5,0
"498",211,28,4,3,166,0,1,0,50,0,1,5,3,0
"499",131,28,5,1,167,0,1,0,100,1,0,1,3,1
"500",97,28,5,2,167,0,0,0,25,0,1,5,1,0
"501",211,28,5,3,167,0,1,0,50,0,1,5,3,0
"502",194,28,6,1,168,1,0,0,25,1,0,5,3,1
"503",25,28,6,2,168,0,0,0,25,0,1,1,1,0
"504",169,28,6,3,168,0,0,0,25,0,1,3,3,0
"505",115,29,1,1,169,0,1,0,50,0,0,1,3,1
"506",26,29,1,2,169,1,0,0,25,0,1,1,1,0
"507",219,29,1,3,169,0,1,0,25,0,0,1,5,0
"508",3,29,2,1,170,0,1,0,25,0,0,1,1,0
"509",187,29,2,2,170,0,1,0,50,0,0,5,3,0
"510",259,29,2,3,170,0,1,0,50,0,0,3,5,1
"511",314,29,3,1,171,1,0,0,25,0,1,5,5,1
"512",63,29,3,2,171,0,1,0,25,0,1,3,1,0
"513",322,29,3,3,171,1,0,0,100,0,1,5,5,0
"514",16,29,4,1,172,0,0,1,25,1,0,1,1,0
"515",88,29,4,2,172,0,0,1,25,1,0,5,1,1
"516",280,29,4,3,172,0,0,1,25,0,1,3,5,0
"517",93,29,5,1,173,0,0,0,100,1,0,5,1,0
"518",210,29,5,2,173,1,0,0,50,0,1,5,3,0
"519",138,29,5,3,173,1,0,0,50,0,1,1,3,1
"520",306,29,6,1,174,1,0,0,50,1,0,5,5,1
"521",259,29,6,2,174,0,1,0,50,0,0,3,5,0
"522",175,29,6,3,174,0,1,0,50,0,1,3,3,0
"523",315,30,1,1,175,0,1,0,25,0,1,5,5,0
"524",259,30,1,2,175,0,1,0,50,0,0,3,5,0
"525",71,30,1,3,175,0,1,0,100,0,1,3,1,1
"526",117,30,2,1,176,0,0,0,100,0,0,1,3,1
"527",11,30,2,2,176,0,1,0,100,0,0,1,1,0
"528",107,30,2,3,176,0,1,0,100,0,1,5,1,0
"529",274,30,3,1,177,1,0,0,100,1,0,3,5,0
"530",200,30,3,2,177,0,0,1,50,1,0,5,3,0
"531",24,30,3,3,177,0,0,1,100,1,0,1,1,1
"532",28,30,4,1,178,0,0,1,25,0,1,1,1,1
"533",167,30,4,2,178,0,1,0,100,1,0,3,3,0
"534",289,30,4,3,178,0,0,0,25,0,0,5,5,0
"535",175,30,5,1,179,0,1,0,50,0,1,3,3,0
"536",309,30,5,2,179,0,0,0,100,1,0,5,5,1
"537",181,30,5,3,179,0,0,0,25,0,0,5,3,0
"538",201,30,6,1,180,0,0,0,100,1,0,5,3,1
"539",39,30,6,2,180,0,1,0,25,0,0,3,1,0
"540",12,30,6,3,180,0,0,1,100,0,0,1,1,0
"541",74,31,1,1,181,1,0,0,25,0,0,5,1,0
"542",299,31,1,2,181,0,1,0,100,0,0,5,5,1
"543",13,31,1,3,181,0,0,0,25,1,0,1,1,0
"544",162,31,2,1,182,1,0,0,50,1,0,3,3,1
"545",64,31,2,2,182,0,0,1,25,0,1,3,1,0
"546",303,31,2,3,182,0,1,0,25,1,0,5,5,0
"547",14,31,3,1,183,1,0,0,25,1,0,1,1,0
"548",163,31,3,2,183,0,1,0,50,1,0,3,3,0
"549",289,31,3,3,183,0,0,0,25,0,0,5,5,1
"550",229,31,4,1,184,0,0,0,25,1,0,1,5,1
"551",97,31,4,2,184,0,0,0,25,0,1,5,1,0
"552",96,31,4,3,184,0,0,1,100,1,0,5,1,0
"553",23,31,5,1,185,0,1,0,100,1,0,1,1,0
"554",100,31,5,2,185,0,0,1,25,0,1,5,1,1
"555",160,31,5,3,185,0,0,1,25,1,0,3,3,0
"556",207,31,6,1,186,0,1,0,25,0,1,5,3,0
"557",188,31,6,2,186,0,0,1,50,0,0,5,3,0
"558",17,31,6,3,186,0,0,0,50,1,0,1,1,1
"559",288,32,1,1,187,0,0,1,100,0,1,3,5,0
"560",57,32,1,2,187,0,0,0,100,1,0,3,1,0
"561",292,32,1,3,187,0,0,1,25,0,0,5,5,1
"562",137,32,2,1,188,0,0,0,50,0,1,1,3,1
"563",66,32,2,2,188,1,0,0,50,0,1,3,1,0
"564",30,32,2,3,188,1,0,0,50,0,1,1,1,0
"565",112,32,3,1,189,0,0,1,25,0,0,1,3,1
"566",4,32,3,2,189,0,0,1,25,0,0,1,1,0
"567",88,32,3,3,189,0,0,1,25,1,0,5,1,0
"568",277,32,4,1,190,0,0,0,25,0,1,3,5,0
"569",18,32,4,2,190,1,0,0,50,1,0,1,1,0
"570",211,32,4,3,190,0,1,0,50,0,1,5,3,1
"571",285,32,5,1,191,0,0,0,100,0,1,3,5,0
"572",178,32,5,2,191,1,0,0,100,0,1,3,3,1
"573",228,32,5,3,191,0,0,1,100,0,0,1,5,0
"574",284,32,6,1,192,0,0,1,50,0,1,3,5,0
"575",58,32,6,2,192,1,0,0,100,1,0,3,1,1
"576",148,32,6,3,192,0,0,1,25,0,0,3,3,0
"577",186,33,1,1,193,1,0,0,50,0,0,5,3,1
"578",64,33,1,2,193,0,0,1,25,0,1,3,1,0
"579",239,33,1,3,193,0,1,0,100,1,0,1,5,0
"580",65,33,2,1,194,0,0,0,50,0,1,3,1,0
"581",286,33,2,2,194,1,0,0,100,0,1,3,5,1
"582",92,33,2,3,194,0,0,1,50,1,0,5,1,0
"583",295,33,3,1,195,0,1,0,50,0,0,5,5,0
"584",128,33,3,2,195,0,0,1,50,1,0,1,3,0
"585",291,33,3,3,195,0,1,0,25,0,0,5,5,1
"586",228,33,4,1,196,0,0,1,100,0,0,1,5,1
"587",10,33,4,2,196,1,0,0,100,0,0,1,1,0
"588",76,33,4,3,196,0,0,1,25,0,0,5,1,0
"589",72,33,5,1,197,0,0,1,100,0,1,3,1,0
"590",39,33,5,2,197,0,1,0,25,0,0,3,1,0
"591",255,33,5,3,197,0,1,0,25,0,0,3,5,1
"592",115,33,6,1,198,0,1,0,50,0,0,1,3,0
"593",179,33,6,2,198,0,1,0,100,0,1,3,3,0
"594",208,33,6,3,198,0,0,1,25,0,1,5,3,1
"595",197,34,1,1,199,0,0,0,50,1,0,5,3,1
"596",135,34,1,2,199,0,1,0,25,0,1,1,3,0
"597",7,34,1,3,199,0,1,0,50,0,0,1,1,0
"598",305,34,2,1,200,0,0,0,50,1,0,5,5,1
"599",129,34,2,2,200,0,0,0,100,1,0,1,3,0
"600",84,34,2,3,200,0,0,1,100,0,0,5,1,0
"601",141,34,3,1,201,0,0,0,100,0,1,1,3,0
"602",273,34,3,2,201,0,0,0,100,1,0,3,5,0
"603",85,34,3,3,201,0,0,0,25,1,0,5,1,1
"604",85,34,4,1,202,0,0,0,25,1,0,5,1,0
"605",297,34,4,2,202,0,0,0,100,0,0,5,5,0
"606",156,34,4,3,202,0,0,1,100,0,0,3,3,1
"607",54,34,5,1,203,1,0,0,50,1,0,3,1,0
"608",170,34,5,2,203,1,0,0,25,0,1,3,3,1
"609",324,34,5,3,203,0,0,1,100,0,1,5,5,0
"610",297,34,6,1,204,0,0,0,100,0,0,5,5,1
"611",77,34,6,2,204,0,0,0,50,0,0,5,1,0
"612",142,34,6,3,204,1,0,0,100,0,1,1,3,0
"613",312,35,1,1,205,0,0,1,100,1,0,5,5,1
"614",118,35,1,2,205,1,0,0,100,0,0,1,3,0
"615",49,35,1,3,205,0,0,0,25,1,0,3,1,0
"616",93,35,2,1,206,0,0,0,100,1,0,5,1,0
"617",222,35,2,2,206,1,0,0,50,0,0,1,5,0
"618",56,35,2,3,206,0,0,1,50,1,0,3,1,1
"619",75,35,3,1,207,0,1,0,25,0,0,5,1,1
"620",33,35,3,2,207,0,0,0,100,0,1,1,1,0
"621",259,35,3,3,207,0,1,0,50,0,0,3,5,0
"622",304,35,4,1,208,0,0,1,25,1,0,5,5,0
"623",151,35,4,2,208,0,1,0,50,0,0,3,3,1
"624",233,35,4,3,208,0,0,0,50,1,0,1,5,0
"625",56,35,5,1,209,0,0,1,50,1,0,3,1,0
"626",181,35,5,2,209,0,0,0,25,0,0,5,3,1
"627",171,35,5,3,209,0,1,0,25,0,1,3,3,0
"628",219,35,6,1,210,0,1,0,25,0,0,1,5,0
"629",234,35,6,2,210,1,0,0,50,1,0,1,5,1
"630",320,35,6,3,210,0,0,1,50,0,1,5,5,0
"631",186,36,1,1,211,1,0,0,50,0,0,5,3,0
"632",162,36,1,2,211,1,0,0,50,1,0,3,3,1
"633",167,36,1,3,211,0,1,0,100,1,0,3,3,0
"634",182,36,2,1,212,1,0,0,25,0,0,5,3,1
"635",263,36,2,2,212,0,1,0,100,0,0,3,5,0
"636",267,36,2,3,212,0,1,0,25,1,0,3,5,0
"637",184,36,3,1,213,0,0,1,25,0,0,5,3,1
"638",120,36,3,2,213,0,0,1,100,0,0,1,3,0
"639",179,36,3,3,213,0,1,0,100,0,1,3,3,0
"640",160,36,4,1,214,0,0,1,25,1,0,3,3,1
"641",40,36,4,2,214,0,0,1,25,0,0,3,1,0
"642",200,36,4,3,214,0,0,1,50,1,0,5,3,0
"643",184,36,5,1,215,0,0,1,25,0,0,5,3,0
"644",305,36,5,2,215,0,0,0,50,1,0,5,5,0
"645",56,36,5,3,215,0,0,1,50,1,0,3,1,1
"646",265,36,6,1,216,0,0,0,25,1,0,3,5,0
"647",313,36,6,2,216,0,0,0,25,0,1,5,5,0
"648",107,36,6,3,216,0,1,0,100,0,1,5,1,1
"649",103,37,1,1,217,0,1,0,50,0,1,5,1,0
"650",182,37,1,2,217,1,0,0,25,0,0,5,3,0
"651",217,37,1,3,217,0,0,0,25,0,0,1,5,1
"652",148,37,2,1,218,0,0,1,25,0,0,3,3,1
"653",245,37,2,2,218,0,0,0,50,0,1,1,5,0
"654",253,37,2,3,218,0,0,0,25,0,0,3,5,0
"655",304,37,3,1,219,0,0,1,25,1,0,5,5,0
"656",251,37,3,2,219,0,1,0,100,0,1,1,5,1
"657",78,37,3,3,219,1,0,0,50,0,0,5,1,0
"658",37,37,4,1,220,0,0,0,25,0,0,3,1,0
"659",14,37,4,2,220,1,0,0,25,1,0,1,1,1
"660",23,37,4,3,220,0,1,0,100,1,0,1,1,0
"661",129,37,5,1,221,0,0,0,100,1,0,1,3,0
"662",191,37,5,2,221,0,1,0,100,0,0,5,3,0
"663",324,37,5,3,221,0,0,1,100,0,1,5,5,1
"664",279,37,6,1,222,0,1,0,25,0,1,3,5,0
"665",210,37,6,2,222,1,0,0,50,0,1,5,3,1
"666",252,37,6,3,222,0,0,1,100,0,1,1,5,0
"667",60,38,1,1,223,0,0,1,100,1,0,3,1,0
"668",293,38,1,2,223,0,0,0,50,0,0,5,5,1
"669",186,38,1,3,223,1,0,0,50,0,0,5,3,0
"670",29,38,2,1,224,0,0,0,50,0,1,1,1,0
"671",49,38,2,2,224,0,0,0,25,1,0,3,1,1
"672",114,38,2,3,224,1,0,0,50,0,0,1,3,0
"673",189,38,3,1,225,0,0,0,100,0,0,5,3,1
"674",161,38,3,2,225,0,0,0,50,1,0,3,3,0
"675",168,38,3,3,225,0,0,1,100,1,0,3,3,0
"676",209,38,4,1,226,0,0,0,50,0,1,5,3,1
"677",13,38,4,2,226,0,0,0,25,1,0,1,1,0
"678",181,38,4,3,226,0,0,0,25,0,0,5,3,0
"679",54,38,5,1,227,1,0,0,50,1,0,3,1,1
"680",204,38,5,2,227,0,0,1,100,1,0,5,3,0
"681",161,38,5,3,227,0,0,0,50,1,0,3,3,0
"682",25,38,6,1,228,0,0,0,25,0,1,1,1,1
"683",116,38,6,2,228,0,0,1,50,0,0,1,3,0
"684",219,38,6,3,228,0,1,0,25,0,0,1,5,0
"685",154,39,1,1,229,1,0,0,100,0,0,3,3,0
"686",224,39,1,2,229,0,0,1,50,0,0,1,5,1
"687",33,39,1,3,229,0,0,0,100,0,1,1,1,0
"688",144,39,2,1,230,0,0,1,100,0,1,1,3,0
"689",56,39,2,2,230,0,0,1,50,1,0,3,1,1
"690",274,39,2,3,230,1,0,0,100,1,0,3,5,0
"691",30,39,3,1,231,1,0,0,50,0,1,1,1,0
"692",186,39,3,2,231,1,0,0,50,0,0,5,3,1
"693",80,39,3,3,231,0,0,1,50,0,0,5,1,0
"694",147,39,4,1,232,0,1,0,25,0,0,3,3,0
"695",300,39,4,2,232,0,0,1,100,0,0,5,5,0
"696",209,39,4,3,232,0,0,0,50,0,1,5,3,1
"697",105,39,5,1,233,0,0,0,100,0,1,5,1,0
"698",4,39,5,2,233,0,0,1,25,0,0,1,1,0
"699",251,39,5,3,233,0,1,0,100,0,1,1,5,1
"700",285,39,6,1,234,0,0,0,100,0,1,3,5,1
"701",319,39,6,2,234,0,1,0,50,0,1,5,5,0
"702",227,39,6,3,234,0,1,0,100,0,0,1,5,0
"703",106,40,1,1,235,1,0,0,100,0,1,5,1,0
"704",38,40,1,2,235,1,0,0,25,0,0,3,1,1
"705",128,40,1,3,235,0,0,1,50,1,0,1,3,0
"706",318,40,2,1,236,1,0,0,50,0,1,5,5,1
"707",193,40,2,2,236,0,0,0,25,1,0,5,3,0
"708",53,40,2,3,236,0,0,0,50,1,0,3,1,0
"709",318,40,3,1,237,1,0,0,50,0,1,5,5,0
"710",191,40,3,2,237,0,1,0,100,0,0,5,3,0
"711",254,40,3,3,237,1,0,0,25,0,0,3,5,1
"712",144,40,4,1,238,0,0,1,100,0,1,1,3,0
"713",103,40,4,2,238,0,1,0,50,0,1,5,1,1
"714",94,40,4,3,238,1,0,0,100,1,0,5,1,0
"715",178,40,5,1,239,1,0,0,100,0,1,3,3,1
"716",156,40,5,2,239,0,0,1,100,0,0,3,3,0
"717",213,40,5,3,239,0,0,0,100,0,1,5,3,0
"718",175,40,6,1,240,0,1,0,50,0,1,3,3,0
"719",317,40,6,2,240,0,0,0,50,0,1,5,5,1
"720",219,40,6,3,240,0,1,0,25,0,0,1,5,0
"721",161,41,1,1,241,0,0,0,50,1,0,3,3,1
"722",224,41,1,2,241,0,0,1,50,0,0,1,5,0
"723",105,41,1,3,241,0,0,0,100,0,1,5,1,0
"724",293,41,2,1,242,0,0,0,50,0,0,5,5,0
"725",55,41,2,2,242,0,1,0,50,1,0,3,1,0
"726",101,41,2,3,242,0,0,0,50,0,1,5,1,1
"727",269,41,3,1,243,0,0,0,50,1,0,3,5,0
"728",18,41,3,2,243,1,0,0,50,1,0,1,1,0
"729",228,41,3,3,243,0,0,1,100,0,0,1,5,1
"730",39,41,4,1,244,0,1,0,25,0,0,3,1,0
"731",4,41,4,2,244,0,0,1,25,0,0,1,1,1
"732",251,41,4,3,244,0,1,0,100,0,1,1,5,0
"733",133,41,5,1,245,0,0,0,25,0,1,1,3,0
"734",91,41,5,2,245,0,1,0,50,1,0,5,1,1
"735",323,41,5,3,245,0,1,0,100,0,1,5,5,0
"736",42,41,6,1,246,1,0,0,50,0,0,3,1,0
"737",144,41,6,2,246,0,0,1,100,0,1,1,3,0
"738",323,41,6,3,246,0,1,0,100,0,1,5,5,1
"739",134,42,1,1,247,1,0,0,25,0,1,1,3,1
"740",160,42,1,2,247,0,0,1,25,1,0,3,3,0
"741",317,42,1,3,247,0,0,0,50,0,1,5,5,0
"742",177,42,2,1,248,0,0,0,100,0,1,3,3,0
"743",166,42,2,2,248,1,0,0,100,1,0,3,3,1
"744",174,42,2,3,248,1,0,0,50,0,1,3,3,0
"745",216,42,3,1,249,0,0,1,100,0,1,5,3,1
"746",32,42,3,2,249,0,0,1,50,0,1,1,1,0
"747",93,42,3,3,249,0,0,0,100,1,0,5,1,0
"748",125,42,4,1,250,0,0,0,50,1,0,1,3,1
"749",68,42,4,2,250,0,0,1,50,0,1,3,1,0
"750",225,42,4,3,250,0,0,0,100,0,0,1,5,0
"751",293,42,5,1,251,0,0,0,50,0,0,5,5,0
"752",104,42,5,2,251,0,0,1,50,0,1,5,1,1
"753",46,42,5,3,251,1,0,0,100,0,0,3,1,0
"754",76,42,6,1,252,0,0,1,25,0,0,5,1,1
"755",195,42,6,2,252,0,1,0,25,1,0,5,3,0
"756",206,42,6,3,252,1,0,0,25,0,1,5,3,0
"757",235,43,1,1,253,0,1,0,50,1,0,1,5,1
"758",116,43,1,2,253,0,0,1,50,0,0,1,3,0
"759",70,43,1,3,253,1,0,0,100,0,1,3,1,0
"760",224,43,2,1,254,0,0,1,50,0,0,1,5,0
"761",287,43,2,2,254,0,1,0,100,0,1,3,5,0
"762",114,43,2,3,254,1,0,0,50,0,0,1,3,1
"763",79,43,3,1,255,0,1,0,50,0,0,5,1,0
"764",296,43,3,2,255,0,0,1,50,0,0,5,5,1
"765",227,43,3,3,255,0,1,0,100,0,0,1,5,0
"766",23,43,4,1,256,0,1,0,100,1,0,1,1,0
"767",112,43,4,2,256,0,0,1,25,0,0,1,3,0
"768",210,43,4,3,256,1,0,0,50,0,1,5,3,1
"769",88,43,5,1,257,0,0,1,25,1,0,5,1,0
"770",219,43,5,2,257,0,1,0,25,0,0,1,5,1
"771",239,43,5,3,257,0,1,0,100,1,0,1,5,0
"772",54,43,6,1,258,1,0,0,50,1,0,3,1,0
"773",13,43,6,2,258,0,0,0,25,1,0,1,1,1
"774",107,43,6,3,258,0,1,0,100,0,1,5,1,0
"775",251,44,1,1,259,0,1,0,100,0,1,1,5,0
"776",203,44,1,2,259,0,1,0,100,1,0,5,3,1
"777",265,44,1,3,259,0,0,0,25,1,0,3,5,0
"778",227,44,2,1,260,0,1,0,100,0,0,1,5,1
"779",33,44,2,2,260,0,0,0,100,0,1,1,1,0
"780",267,44,2,3,260,0,1,0,25,1,0,3,5,0
"781",284,44,3,1,261,0,0,1,50,0,1,3,5,0
"782",5,44,3,2,261,0,0,0,50,0,0,1,1,0
"783",151,44,3,3,261,0,1,0,50,0,0,3,3,1
"784",259,44,4,1,262,0,1,0,50,0,0,3,5,0
"785",33,44,4,2,262,0,0,0,100,0,1,1,1,0
"786",9,44,4,3,262,0,0,0,100,0,0,1,1,1
"787",158,44,5,1,263,1,0,0,25,1,0,3,3,1
"788",10,44,5,2,263,1,0,0,100,0,0,1,1,0
"789",69,44,5,3,263,0,0,0,100,0,1,3,1,0
"790",7,44,6,1,264,0,1,0,50,0,0,1,1,0
"791",84,44,6,2,264,0,0,1,100,0,0,5,1,0
"792",133,44,6,3,264,0,0,0,25,0,1,1,3,1
"793",320,45,1,1,265,0,0,1,50,0,1,5,5,1
"794",307,45,1,2,265,0,1,0,50,1,0,5,5,0
"795",282,45,1,3,265,1,0,0,50,0,1,3,5,0
"796",305,45,2,1,266,0,0,0,50,1,0,5,5,0
"797",17,45,2,2,266,0,0,0,50,1,0,1,1,1
"798",158,45,2,3,266,1,0,0,25,1,0,3,3,0
"799",118,45,3,1,267,1,0,0,100,0,0,1,3,0
"800",61,45,3,2,267,0,0,0,25,0,1,3,1,0
"801",238,45,3,3,267,1,0,0,100,1,0,1,5,1
"802",40,45,4,1,268,0,0,1,25,0,0,3,1,0
"803",83,45,4,2,268,0,1,0,100,0,0,5,1,0
"804",25,45,4,3,268,0,0,0,25,0,1,1,1,1
"805",144,45,5,1,269,0,0,1,100,0,1,1,3,0
"806",217,45,5,2,269,0,0,0,25,0,0,1,5,0
"807",281,45,5,3,269,0,0,0,50,0,1,3,5,1
"808",63,45,6,1,270,0,1,0,25,0,1,3,1,1
"809",136,45,6,2,270,0,0,1,25,0,1,1,3,0
"810",261,45,6,3,270,0,0,0,100,0,0,3,5,0
"811",194,46,1,1,271,1,0,0,25,1,0,5,3,0
"812",34,46,1,2,271,1,0,0,100,0,1,1,1,0
"813",37,46,1,3,271,0,0,0,25,0,0,3,1,1
"814",79,46,2,1,272,0,1,0,50,0,0,5,1,0
"815",50,46,2,2,272,1,0,0,25,1,0,3,1,0
"816",323,46,2,3,272,0,1,0,100,0,1,5,5,1
"817",83,46,3,1,273,0,1,0,100,0,0,5,1,1
"818",14,46,3,2,273,1,0,0,25,1,0,1,1,0
"819",290,46,3,3,273,1,0,0,25,0,0,5,5,0
"820",66,46,4,1,274,1,0,0,50,0,1,3,1,0
"821",68,46,4,2,274,0,0,1,50,0,1,3,1,0
"822",103,46,4,3,274,0,1,0,50,0,1,5,1,1
"823",58,46,5,1,275,1,0,0,100,1,0,3,1,0
"824",287,46,5,2,275,0,1,0,100,0,1,3,5,1
"825",308,46,5,3,275,0,0,1,50,1,0,5,5,0
"826",100,46,6,1,276,0,0,1,25,0,1,5,1,0
"827",109,46,6,2,276,0,0,0,25,0,0,1,3,1
"828",279,46,6,3,276,0,1,0,25,0,1,3,5,0
"829",65,47,1,1,277,0,0,0,50,0,1,3,1,0
"830",25,47,1,2,277,0,0,0,25,0,1,1,1,0
"831",125,47,1,3,277,0,0,0,50,1,0,1,3,1
"832",101,47,2,1,278,0,0,0,50,0,1,5,1,0
"833",265,47,2,2,278,0,0,0,25,1,0,3,5,0
"834",156,47,2,3,278,0,0,1,100,0,0,3,3,1
"835",297,47,3,1,279,0,0,0,100,0,0,5,5,1
"836",148,47,3,2,279,0,0,1,25,0,0,3,3,0
"837",110,47,3,3,279,1,0,0,25,0,0,1,3,0
"838",32,47,4,1,280,0,0,1,50,0,1,1,1,1
"839",158,47,4,2,280,1,0,0,25,1,0,3,3,0
"840",58,47,4,3,280,1,0,0,100,1,0,3,1,0
"841",164,47,5,1,281,0,0,1,50,1,0,3,3,1
"842",300,47,5,2,281,0,0,1,100,0,0,5,5,0
"843",297,47,5,3,281,0,0,0,100,0,0,5,5,0
"844",133,47,6,1,282,0,0,0,25,0,1,1,3,1
"845",206,47,6,2,282,1,0,0,25,0,1,5,3,0
"846",138,47,6,3,282,1,0,0,50,0,1,1,3,0
"847",252,48,1,1,283,0,0,1,100,0,1,1,5,0
"848",34,48,1,2,283,1,0,0,100,0,1,1,1,0
"849",310,48,1,3,283,1,0,0,100,1,0,5,5,1
"850",207,48,2,1,284,0,1,0,25,0,1,5,3,0
"851",103,48,2,2,284,0,1,0,50,0,1,5,1,0
"852",134,48,2,3,284,1,0,0,25,0,1,1,3,1
"853",212,48,3,1,285,0,0,1,50,0,1,5,3,1
"854",231,48,3,2,285,0,1,0,25,1,0,1,5,0
"855",191,48,3,3,285,0,1,0,100,0,0,5,3,0
"856",83,48,4,1,286,0,1,0,100,0,0,5,1,0
"857",61,48,4,2,286,0,0,0,25,0,1,3,1,1
"858",87,48,4,3,286,0,1,0,25,1,0,5,1,0
"859",3,48,5,1,287,0,1,0,25,0,0,1,1,0
"860",223,48,5,2,287,0,1,0,50,0,0,1,5,0
"861",160,48,5,3,287,0,0,1,25,1,0,3,3,1
"862",247,48,6,1,288,0,1,0,50,0,1,1,5,0
"863",176,48,6,2,288,0,0,1,50,0,1,3,3,1
"864",194,48,6,3,288,1,0,0,25,1,0,5,3,0
"865",93,49,1,1,289,0,0,0,100,1,0,5,1,1
"866",255,49,1,2,289,0,1,0,25,0,0,3,5,0
"867",128,49,1,3,289,0,0,1,50,1,0,1,3,0
"868",314,49,2,1,290,1,0,0,25,0,1,5,5,1
"869",312,49,2,2,290,0,0,1,100,1,0,5,5,0
"870",62,49,2,3,290,1,0,0,25,0,1,3,1,0
"871",267,49,3,1,291,0,1,0,25,1,0,3,5,1
"872",87,49,3,2,291,0,1,0,25,1,0,5,1,0
"873",261,49,3,3,291,0,0,0,100,0,0,3,5,0
"874",203,49,4,1,292,0,1,0,100,1,0,5,3,1
"875",127,49,4,2,292,0,1,0,50,1,0,1,3,0
"876",35,49,4,3,292,0,1,0,100,0,1,1,1,0
"877",178,49,5,1,293,1,0,0,100,0,1,3,3,1
"878",163,49,5,2,293,0,1,0,50,1,0,3,3,0
"879",207,49,5,3,293,0,1,0,25,0,1,5,3,0
"880",179,49,6,1,294,0,1,0,100,0,1,3,3,0
"881",172,49,6,2,294,0,0,1,25,0,1,3,3,1
"882",321,49,6,3,294,0,0,0,100,0,1,5,5,0
"883",206,50,1,1,295,1,0,0,25,0,1,5,3,1
"884",205,50,1,2,295,0,0,0,25,0,1,5,3,0
"885",200,50,1,3,295,0,0,1,50,1,0,5,3,0
"886",84,50,2,1,296,0,0,1,100,0,0,5,1,1
"887",117,50,2,2,296,0,0,0,100,0,0,1,3,0
"888",273,50,2,3,296,0,0,0,100,1,0,3,5,0
"889",41,50,3,1,297,0,0,0,50,0,0,3,1,1
"890",140,50,3,2,297,0,0,1,50,0,1,1,3,0
"891",263,50,3,3,297,0,1,0,100,0,0,3,5,0
"892",57,50,4,1,298,0,0,0,100,1,0,3,1,1
"893",271,50,4,2,298,0,1,0,50,1,0,3,5,0
"894",132,50,4,3,298,0,0,1,100,1,0,1,3,0
"895",238,50,5,1,299,1,0,0,100,1,0,1,5,0
"896",296,50,5,2,299,0,0,1,50,0,0,5,5,0
