session_id,respID,qID,profileID,altID,obsID,choice,time_total,time_cbc_total,time_min_total,time_min_cbc,price,capacity,range,type,compatability
76f9455204a761cb2b570a30602e30e1,12,4,287,3,70,1,169,63,2.816666666666667,1.05,100,3,1,Bracelet,iOS/Android
76f9455204a761cb2b570a30602e30e1,12,5,176,1,71,1,169,63,2.816666666666667,1.05,50,3,0.5,Card,iOS/Android
76f9455204a761cb2b570a30602e30e1,12,5,216,2,71,0,169,63,2.816666666666667,1.05,100,5,0.5,Card,iOS/Android
76f9455204a761cb2b570a30602e30e1,12,5,64,3,71,0,169,63,2.816666666666667,1.05,25,3,0.1,Card,iOS/Android
76f9455204a761cb2b570a30602e30e1,12,6,243,1,72,0,169,63,2.816666666666667,1.05,25,1,1,Bracelet,iOS/Android
76f9455204a761cb2b570a30602e30e1,12,6,84,2,72,1,169,63,2.816666666666667,1.05,100,5,0.1,Card,iOS
76f9455204a761cb2b570a30602e30e1,12,6,55,3,72,0,169,63,2.816666666666667,1.05,50,3,0.1,Bracelet,Android
f4330c1354698ad0e105fbeb96ab6151,13,1,206,1,73,0,211,36,3.5166666666666666,0.6,25,5,0.5,Ring,iOS/Android
f4330c1354698ad0e105fbeb96ab6151,13,1,53,2,73,1,211,36,3.5166666666666666,0.6,50,3,0.1,Implantable,Android
f4330c1354698ad0e105fbeb96ab6151,13,1,65,3,73,0,211,36,3.5166666666666666,0.6,50,3,0.1,Implantable,iOS/Android
f4330c1354698ad0e105fbeb96ab6151,13,2,199,1,74,0,211,36,3.5166666666666666,0.6,50,5,0.5,Bracelet,Android
f4330c1354698ad0e105fbeb96ab6151,13,2,164,2,74,0,211,36,3.5166666666666666,0.6,50,3,0.5,Card,Android
f4330c1354698ad0e105fbeb96ab6151,13,2,159,3,74,1,211,36,3.5166666666666666,0.6,25,3,0.5,Bracelet,Android
f4330c1354698ad0e105fbeb96ab6151,13,3,77,1,75,0,211,36,3.5166666666666666,0.6,50,5,0.1,Implantable,iOS
f4330c1354698ad0e105fbeb96ab6151,13,3,225,2,75,0,211,36,3.5166666666666666,0.6,100,1,1,Implantable,iOS
f4330c1354698ad0e105fbeb96ab6151,13,3,314,3,75,1,211,36,3.5166666666666666,0.6,25,5,1,Ring,iOS/Android
f4330c1354698ad0e105fbeb96ab6151,13,4,63,1,76,0,211,36,3.5166666666666666,0.6,25,3,0.1,Bracelet,iOS/Android
f4330c1354698ad0e105fbeb96ab6151,13,4,137,2,76,0,211,36,3.5166666666666666,0.6,50,1,0.5,Implantable,iOS/Android
f4330c1354698ad0e105fbeb96ab6151,13,4,75,3,76,1,211,36,3.5166666666666666,0.6,25,5,0.1,Bracelet,iOS
f4330c1354698ad0e105fbeb96ab6151,13,5,273,1,77,1,211,36,3.5166666666666666,0.6,100,3,1,Implantable,Android
f4330c1354698ad0e105fbeb96ab6151,13,5,223,2,77,0,211,36,3.5166666666666666,0.6,50,1,1,Bracelet,iOS
f4330c1354698ad0e105fbeb96ab6151,13,5,53,3,77,0,211,36,3.5166666666666666,0.6,50,3,0.1,Implantable,Android
f4330c1354698ad0e105fbeb96ab6151,13,6,40,1,78,0,211,36,3.5166666666666666,0.6,25,3,0.1,Card,iOS
f4330c1354698ad0e105fbeb96ab6151,13,6,286,2,78,0,211,36,3.5166666666666666,0.6,100,3,1,Ring,iOS/Android
f4330c1354698ad0e105fbeb96ab6151,13,6,253,3,78,1,211,36,3.5166666666666666,0.6,25,3,1,Implantable,iOS
eb0a0371a6c49fb9e833dfc9533dda17,14,1,174,1,79,0,176,42,2.933333333333333,0.7,50,3,0.5,Ring,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,1,179,2,79,0,176,42,2.933333333333333,0.7,100,3,0.5,Bracelet,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,1,228,3,79,1,176,42,2.933333333333333,0.7,100,1,1,Card,iOS
eb0a0371a6c49fb9e833dfc9533dda17,14,2,101,1,80,1,176,42,2.933333333333333,0.7,50,5,0.1,Implantable,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,2,99,2,80,0,176,42,2.933333333333333,0.7,25,5,0.1,Bracelet,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,2,2,3,80,0,176,42,2.933333333333333,0.7,25,1,0.1,Ring,iOS
eb0a0371a6c49fb9e833dfc9533dda17,14,3,248,1,81,1,176,42,2.933333333333333,0.7,50,1,1,Card,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,3,9,2,81,0,176,42,2.933333333333333,0.7,100,1,0.1,Implantable,iOS
eb0a0371a6c49fb9e833dfc9533dda17,14,3,184,3,81,0,176,42,2.933333333333333,0.7,25,5,0.5,Card,iOS
eb0a0371a6c49fb9e833dfc9533dda17,14,4,243,1,82,1,176,42,2.933333333333333,0.7,25,1,1,Bracelet,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,4,53,2,82,0,176,42,2.933333333333333,0.7,50,3,0.1,Implantable,Android
eb0a0371a6c49fb9e833dfc9533dda17,14,4,88,3,82,0,176,42,2.933333333333333,0.7,25,5,0.1,Card,Android
eb0a0371a6c49fb9e833dfc9533dda17,14,5,127,1,83,1,176,42,2.933333333333333,0.7,50,1,0.5,Bracelet,Android
eb0a0371a6c49fb9e833dfc9533dda17,14,5,70,2,83,0,176,42,2.933333333333333,0.7,100,3,0.1,Ring,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,5,252,3,83,0,176,42,2.933333333333333,0.7,100,1,1,Card,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,6,31,1,84,0,176,42,2.933333333333333,0.7,50,1,0.1,Bracelet,iOS/Android
eb0a0371a6c49fb9e833dfc9533dda17,14,6,257,2,84,0,176,42,2.933333333333333,0.7,50,3,1,Implantable,iOS
eb0a0371a6c49fb9e833dfc9533dda17,14,6,206,3,84,1,176,42,2.933333333333333,0.7,25,5,0.5,Ring,iOS/Android
5e2f98d70e71760d2244736f62b65217,15,1,262,1,85,0,429,46,7.15,0.7666666666666667,100,3,1,Ring,iOS
5e2f98d70e71760d2244736f62b65217,15,1,304,2,85,1,429,46,7.15,0.7666666666666667,25,5,1,Card,Android
5e2f98d70e71760d2244736f62b65217,15,1,163,3,85,0,429,46,7.15,0.7666666666666667,50,3,0.5,Bracelet,Android
5e2f98d70e71760d2244736f62b65217,15,2,142,1,86,1,429,46,7.15,0.7666666666666667,100,1,0.5,Ring,iOS/Android
5e2f98d70e71760d2244736f62b65217,15,2,205,2,86,0,429,46,7.15,0.7666666666666667,25,5,0.5,Implantable,iOS/Android
5e2f98d70e71760d2244736f62b65217,15,2,94,3,86,0,429,46,7.15,0.7666666666666667,100,5,0.1,Ring,Android
5e2f98d70e71760d2244736f62b65217,15,3,128,1,87,0,429,46,7.15,0.7666666666666667,50,1,0.5,Card,Android
5e2f98d70e71760d2244736f62b65217,15,3,298,2,87,0,429,46,7.15,0.7666666666666667,100,5,1,Ring,iOS
5e2f98d70e71760d2244736f62b65217,15,3,263,3,87,1,429,46,7.15,0.7666666666666667,100,3,1,Bracelet,iOS
5e2f98d70e71760d2244736f62b65217,15,4,193,1,88,0,429,46,7.15,0.7666666666666667,25,5,0.5,Implantable,Android
5e2f98d70e71760d2244736f62b65217,15,4,184,2,88,0,429,46,7.15,0.7666666666666667,25,5,0.5,Card,iOS
5e2f98d70e71760d2244736f62b65217,15,4,103,3,88,1,429,46,7.15,0.7666666666666667,50,5,0.1,Bracelet,iOS/Android
5e2f98d70e71760d2244736f62b65217,15,5,182,1,89,0,429,46,7.15,0.7666666666666667,25,5,0.5,Ring,iOS
5e2f98d70e71760d2244736f62b65217,15,5,237,2,89,0,429,46,7.15,0.7666666666666667,100,1,1,Implantable,Android
5e2f98d70e71760d2244736f62b65217,15,5,297,3,89,1,429,46,7.15,0.7666666666666667,100,5,1,Implantable,iOS
5e2f98d70e71760d2244736f62b65217,15,6,324,1,90,0,429,46,7.15,0.7666666666666667,100,5,1,Card,iOS/Android
5e2f98d70e71760d2244736f62b65217,15,6,291,2,90,1,429,46,7.15,0.7666666666666667,25,5,1,Bracelet,iOS
5e2f98d70e71760d2244736f62b65217,15,6,242,3,90,0,429,46,7.15,0.7666666666666667,25,1,1,Ring,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,1,315,1,91,1,96,19,1.6,0.31666666666666665,25,5,1,Bracelet,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,1,64,2,91,0,96,19,1.6,0.31666666666666665,25,3,0.1,Card,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,1,323,3,91,0,96,19,1.6,0.31666666666666665,100,5,1,Bracelet,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,2,281,1,92,1,96,19,1.6,0.31666666666666665,50,3,1,Implantable,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,2,69,2,92,0,96,19,1.6,0.31666666666666665,100,3,0.1,Implantable,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,2,110,3,92,0,96,19,1.6,0.31666666666666665,25,1,0.5,Ring,iOS
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,3,309,1,93,1,96,19,1.6,0.31666666666666665,100,5,1,Implantable,Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,3,313,2,93,0,96,19,1.6,0.31666666666666665,25,5,1,Implantable,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,3,106,3,93,0,96,19,1.6,0.31666666666666665,100,5,0.1,Ring,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,4,32,1,94,0,96,19,1.6,0.31666666666666665,50,1,0.1,Card,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,4,12,2,94,1,96,19,1.6,0.31666666666666665,100,1,0.1,Card,iOS
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,4,108,3,94,0,96,19,1.6,0.31666666666666665,100,5,0.1,Card,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,5,305,1,95,1,96,19,1.6,0.31666666666666665,50,5,1,Implantable,Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,5,40,2,95,0,96,19,1.6,0.31666666666666665,25,3,0.1,Card,iOS
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,5,192,3,95,0,96,19,1.6,0.31666666666666665,100,5,0.5,Card,iOS
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,6,134,1,96,1,96,19,1.6,0.31666666666666665,25,1,0.5,Ring,iOS/Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,6,161,2,96,0,96,19,1.6,0.31666666666666665,50,3,0.5,Implantable,Android
0b3cb9ebdd1d59aa7a251c2dcaa7cbc0,16,6,284,3,96,0,96,19,1.6,0.31666666666666665,50,3,1,Card,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,1,18,1,97,1,551,88,9.183333333333334,1.4666666666666666,50,1,0.1,Ring,Android
a52569ea9f58ecab7637f0adb55c97b3,17,1,67,2,97,0,551,88,9.183333333333334,1.4666666666666666,50,3,0.1,Bracelet,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,1,176,3,97,0,551,88,9.183333333333334,1.4666666666666666,50,3,0.5,Card,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,2,62,1,98,0,551,88,9.183333333333334,1.4666666666666666,25,3,0.1,Ring,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,2,314,2,98,0,551,88,9.183333333333334,1.4666666666666666,25,5,1,Ring,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,2,213,3,98,1,551,88,9.183333333333334,1.4666666666666666,100,5,0.5,Implantable,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,3,16,1,99,0,551,88,9.183333333333334,1.4666666666666666,25,1,0.1,Card,Android
a52569ea9f58ecab7637f0adb55c97b3,17,3,262,2,99,1,551,88,9.183333333333334,1.4666666666666666,100,3,1,Ring,iOS
a52569ea9f58ecab7637f0adb55c97b3,17,3,261,3,99,0,551,88,9.183333333333334,1.4666666666666666,100,3,1,Implantable,iOS
a52569ea9f58ecab7637f0adb55c97b3,17,4,2,1,100,0,551,88,9.183333333333334,1.4666666666666666,25,1,0.1,Ring,iOS
a52569ea9f58ecab7637f0adb55c97b3,17,4,131,2,100,1,551,88,9.183333333333334,1.4666666666666666,100,1,0.5,Bracelet,Android
a52569ea9f58ecab7637f0adb55c97b3,17,4,164,3,100,0,551,88,9.183333333333334,1.4666666666666666,50,3,0.5,Card,Android
a52569ea9f58ecab7637f0adb55c97b3,17,5,25,1,101,0,551,88,9.183333333333334,1.4666666666666666,25,1,0.1,Implantable,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,5,35,2,101,0,551,88,9.183333333333334,1.4666666666666666,100,1,0.1,Bracelet,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,5,192,3,101,1,551,88,9.183333333333334,1.4666666666666666,100,5,0.5,Card,iOS
a52569ea9f58ecab7637f0adb55c97b3,17,6,305,1,102,0,551,88,9.183333333333334,1.4666666666666666,50,5,1,Implantable,Android
a52569ea9f58ecab7637f0adb55c97b3,17,6,245,2,102,0,551,88,9.183333333333334,1.4666666666666666,50,1,1,Implantable,iOS/Android
a52569ea9f58ecab7637f0adb55c97b3,17,6,114,3,102,1,551,88,9.183333333333334,1.4666666666666666,50,1,0.5,Ring,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,1,279,1,103,0,304,95,5.066666666666666,1.5833333333333333,25,3,1,Bracelet,iOS/Android
33b57dfa7c8e3f06b95510473ef582f6,18,1,100,2,103,1,304,95,5.066666666666666,1.5833333333333333,25,5,0.1,Card,iOS/Android
33b57dfa7c8e3f06b95510473ef582f6,18,1,45,3,103,0,304,95,5.066666666666666,1.5833333333333333,100,3,0.1,Implantable,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,2,147,1,104,0,304,95,5.066666666666666,1.5833333333333333,25,3,0.5,Bracelet,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,2,240,2,104,1,304,95,5.066666666666666,1.5833333333333333,100,1,1,Card,Android
33b57dfa7c8e3f06b95510473ef582f6,18,2,81,3,104,0,304,95,5.066666666666666,1.5833333333333333,100,5,0.1,Implantable,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,3,303,1,105,0,304,95,5.066666666666666,1.5833333333333333,25,5,1,Bracelet,Android
33b57dfa7c8e3f06b95510473ef582f6,18,3,323,2,105,0,304,95,5.066666666666666,1.5833333333333333,100,5,1,Bracelet,iOS/Android
33b57dfa7c8e3f06b95510473ef582f6,18,3,40,3,105,1,304,95,5.066666666666666,1.5833333333333333,25,3,0.1,Card,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,4,192,1,106,1,304,95,5.066666666666666,1.5833333333333333,100,5,0.5,Card,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,4,69,2,106,0,304,95,5.066666666666666,1.5833333333333333,100,3,0.1,Implantable,iOS/Android
33b57dfa7c8e3f06b95510473ef582f6,18,4,193,3,106,0,304,95,5.066666666666666,1.5833333333333333,25,5,0.5,Implantable,Android
33b57dfa7c8e3f06b95510473ef582f6,18,5,51,1,107,0,304,95,5.066666666666666,1.5833333333333333,25,3,0.1,Bracelet,Android
33b57dfa7c8e3f06b95510473ef582f6,18,5,67,2,107,0,304,95,5.066666666666666,1.5833333333333333,50,3,0.1,Bracelet,iOS/Android
33b57dfa7c8e3f06b95510473ef582f6,18,5,295,3,107,1,304,95,5.066666666666666,1.5833333333333333,50,5,1,Bracelet,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,6,119,1,108,1,304,95,5.066666666666666,1.5833333333333333,100,1,0.5,Bracelet,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,6,224,2,108,0,304,95,5.066666666666666,1.5833333333333333,50,1,1,Card,iOS
33b57dfa7c8e3f06b95510473ef582f6,18,6,304,3,108,0,304,95,5.066666666666666,1.5833333333333333,25,5,1,Card,Android
e0b44f9aa279084225b3a017802d56e7,19,1,4,1,109,1,731,102,12.183333333333334,1.7,25,1,0.1,Card,iOS
e0b44f9aa279084225b3a017802d56e7,19,1,89,2,109,0,731,102,12.183333333333334,1.7,50,5,0.1,Implantable,Android
e0b44f9aa279084225b3a017802d56e7,19,1,211,3,109,0,731,102,12.183333333333334,1.7,50,5,0.5,Bracelet,iOS/Android
e0b44f9aa279084225b3a017802d56e7,19,2,129,1,110,1,731,102,12.183333333333334,1.7,100,1,0.5,Implantable,Android
e0b44f9aa279084225b3a017802d56e7,19,2,33,2,110,0,731,102,12.183333333333334,1.7,100,1,0.1,Implantable,iOS/Android
e0b44f9aa279084225b3a017802d56e7,19,2,275,3,110,0,731,102,12.183333333333334,1.7,100,3,1,Bracelet,Android
e0b44f9aa279084225b3a017802d56e7,19,3,96,1,111,0,731,102,12.183333333333334,1.7,100,5,0.1,Card,Android
e0b44f9aa279084225b3a017802d56e7,19,3,167,2,111,1,731,102,12.183333333333334,1.7,100,3,0.5,Bracelet,Android
e0b44f9aa279084225b3a017802d56e7,19,3,184,3,111,0,731,102,12.183333333333334,1.7,25,5,0.5,Card,iOS
e0b44f9aa279084225b3a017802d56e7,19,4,297,1,112,0,731,102,12.183333333333334,1.7,100,5,1,Implantable,iOS
e0b44f9aa279084225b3a017802d56e7,19,4,104,2,112,0,731,102,12.183333333333334,1.7,50,5,0.1,Card,iOS/Android
e0b44f9aa279084225b3a017802d56e7,19,4,123,3,112,1,731,102,12.183333333333334,1.7,25,1,0.5,Bracelet,Android
e0b44f9aa279084225b3a017802d56e7,19,5,177,1,113,0,731,102,12.183333333333334,1.7,100,3,0.5,Implantable,iOS/Android
e0b44f9aa279084225b3a017802d56e7,19,5,262,2,113,1,731,102,12.183333333333334,1.7,100,3,1,Ring,iOS
e0b44f9aa279084225b3a017802d56e7,19,5,117,3,113,0,731,102,12.183333333333334,1.7,100,1,0.5,Implantable,iOS
e0b44f9aa279084225b3a017802d56e7,19,6,284,1,114,0,731,102,12.183333333333334,1.7,50,3,1,Card,iOS/Android
e0b44f9aa279084225b3a017802d56e7,19,6,175,2,114,1,731,102,12.183333333333334,1.7,50,3,0.5,Bracelet,iOS/Android
e0b44f9aa279084225b3a017802d56e7,19,6,184,3,114,0,731,102,12.183333333333334,1.7,25,5,0.5,Card,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,1,323,1,115,0,121,27,2.0166666666666666,0.45,100,5,1,Bracelet,iOS/Android
e046d09c205b60817dbba6cc6a05a2d6,20,1,306,2,115,0,121,27,2.0166666666666666,0.45,50,5,1,Ring,Android
e046d09c205b60817dbba6cc6a05a2d6,20,1,218,3,115,1,121,27,2.0166666666666666,0.45,25,1,1,Ring,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,2,260,1,116,0,121,27,2.0166666666666666,0.45,50,3,1,Card,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,2,7,2,116,0,121,27,2.0166666666666666,0.45,50,1,0.1,Bracelet,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,2,107,3,116,1,121,27,2.0166666666666666,0.45,100,5,0.1,Bracelet,iOS/Android
e046d09c205b60817dbba6cc6a05a2d6,20,3,322,1,117,0,121,27,2.0166666666666666,0.45,100,5,1,Ring,iOS/Android
e046d09c205b60817dbba6cc6a05a2d6,20,3,270,2,117,0,121,27,2.0166666666666666,0.45,50,3,1,Ring,Android
e046d09c205b60817dbba6cc6a05a2d6,20,3,323,3,117,1,121,27,2.0166666666666666,0.45,100,5,1,Bracelet,iOS/Android
e046d09c205b60817dbba6cc6a05a2d6,20,4,178,1,118,0,121,27,2.0166666666666666,0.45,100,3,0.5,Ring,iOS/Android
e046d09c205b60817dbba6cc6a05a2d6,20,4,307,2,118,1,121,27,2.0166666666666666,0.45,50,5,1,Bracelet,Android
e046d09c205b60817dbba6cc6a05a2d6,20,4,283,3,118,0,121,27,2.0166666666666666,0.45,50,3,1,Bracelet,iOS/Android
e046d09c205b60817dbba6cc6a05a2d6,20,5,10,1,119,0,121,27,2.0166666666666666,0.45,100,1,0.1,Ring,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,5,129,2,119,1,121,27,2.0166666666666666,0.45,100,1,0.5,Implantable,Android
e046d09c205b60817dbba6cc6a05a2d6,20,5,7,3,119,0,121,27,2.0166666666666666,0.45,50,1,0.1,Bracelet,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,6,51,1,120,0,121,27,2.0166666666666666,0.45,25,3,0.1,Bracelet,Android
e046d09c205b60817dbba6cc6a05a2d6,20,6,114,2,120,0,121,27,2.0166666666666666,0.45,50,1,0.5,Ring,iOS
e046d09c205b60817dbba6cc6a05a2d6,20,6,320,3,120,1,121,27,2.0166666666666666,0.45,50,5,1,Card,iOS/Android
a056735575bf19565970d0818db2243c,21,1,41,1,121,0,277,80,4.616666666666666,1.3333333333333333,50,3,0.1,Implantable,iOS
a056735575bf19565970d0818db2243c,21,1,240,2,121,0,277,80,4.616666666666666,1.3333333333333333,100,1,1,Card,Android
a056735575bf19565970d0818db2243c,21,1,65,3,121,1,277,80,4.616666666666666,1.3333333333333333,50,3,0.1,Implantable,iOS/Android
a056735575bf19565970d0818db2243c,21,2,110,1,122,0,277,80,4.616666666666666,1.3333333333333333,25,1,0.5,Ring,iOS
a056735575bf19565970d0818db2243c,21,2,317,2,122,0,277,80,4.616666666666666,1.3333333333333333,50,5,1,Implantable,iOS/Android
a056735575bf19565970d0818db2243c,21,2,45,3,122,1,277,80,4.616666666666666,1.3333333333333333,100,3,0.1,Implantable,iOS
a056735575bf19565970d0818db2243c,21,3,229,1,123,0,277,80,4.616666666666666,1.3333333333333333,25,1,1,Implantable,Android
a056735575bf19565970d0818db2243c,21,3,116,2,123,1,277,80,4.616666666666666,1.3333333333333333,50,1,0.5,Card,iOS
a056735575bf19565970d0818db2243c,21,3,97,3,123,0,277,80,4.616666666666666,1.3333333333333333,25,5,0.1,Implantable,iOS/Android
a056735575bf19565970d0818db2243c,21,4,178,1,124,1,277,80,4.616666666666666,1.3333333333333333,100,3,0.5,Ring,iOS/Android
a056735575bf19565970d0818db2243c,21,4,322,2,124,0,277,80,4.616666666666666,1.3333333333333333,100,5,1,Ring,iOS/Android
a056735575bf19565970d0818db2243c,21,4,19,3,124,0,277,80,4.616666666666666,1.3333333333333333,50,1,0.1,Bracelet,Android
a056735575bf19565970d0818db2243c,21,5,20,1,125,0,277,80,4.616666666666666,1.3333333333333333,50,1,0.1,Card,Android
a056735575bf19565970d0818db2243c,21,5,174,2,125,1,277,80,4.616666666666666,1.3333333333333333,50,3,0.5,Ring,iOS/Android
a056735575bf19565970d0818db2243c,21,5,251,3,125,0,277,80,4.616666666666666,1.3333333333333333,100,1,1,Bracelet,iOS/Android
a056735575bf19565970d0818db2243c,21,6,266,1,126,0,277,80,4.616666666666666,1.3333333333333333,25,3,1,Ring,Android
a056735575bf19565970d0818db2243c,21,6,291,2,126,1,277,80,4.616666666666666,1.3333333333333333,25,5,1,Bracelet,iOS
a056735575bf19565970d0818db2243c,21,6,289,3,126,0,277,80,4.616666666666666,1.3333333333333333,25,5,1,Implantable,iOS
1e40ddc5719dbb4971d9c0506420223a,22,1,92,1,127,0,191,25,3.183333333333333,0.4166666666666667,50,5,0.1,Card,Android
1e40ddc5719dbb4971d9c0506420223a,22,1,165,2,127,0,191,25,3.183333333333333,0.4166666666666667,100,3,0.5,Implantable,Android
1e40ddc5719dbb4971d9c0506420223a,22,1,235,3,127,1,191,25,3.183333333333333,0.4166666666666667,50,1,1,Bracelet,Android
1e40ddc5719dbb4971d9c0506420223a,22,2,250,1,128,0,191,25,3.183333333333333,0.4166666666666667,100,1,1,Ring,iOS/Android
1e40ddc5719dbb4971d9c0506420223a,22,2,121,2,128,0,191,25,3.183333333333333,0.4166666666666667,25,1,0.5,Implantable,Android
1e40ddc5719dbb4971d9c0506420223a,22,2,56,3,128,1,191,25,3.183333333333333,0.4166666666666667,50,3,0.1,Card,Android
1e40ddc5719dbb4971d9c0506420223a,22,3,220,1,129,1,191,25,3.183333333333333,0.4166666666666667,25,1,1,Card,iOS
1e40ddc5719dbb4971d9c0506420223a,22,3,3,2,129,0,191,25,3.183333333333333,0.4166666666666667,25,1,0.1,Bracelet,iOS
1e40ddc5719dbb4971d9c0506420223a,22,3,26,3,129,0,191,25,3.183333333333333,0.4166666666666667,25,1,0.1,Ring,iOS/Android
1e40ddc5719dbb4971d9c0506420223a,22,4,131,1,130,1,191,25,3.183333333333333,0.4166666666666667,100,1,0.5,Bracelet,Android
1e40ddc5719dbb4971d9c0506420223a,22,4,160,2,130,0,191,25,3.183333333333333,0.4166666666666667,25,3,0.5,Card,Android
1e40ddc5719dbb4971d9c0506420223a,22,4,65,3,130,0,191,25,3.183333333333333,0.4166666666666667,50,3,0.1,Implantable,iOS/Android
1e40ddc5719dbb4971d9c0506420223a,22,5,113,1,131,1,191,25,3.183333333333333,0.4166666666666667,50,1,0.5,Implantable,iOS
1e40ddc5719dbb4971d9c0506420223a,22,5,282,2,131,0,191,25,3.183333333333333,0.4166666666666667,50,3,1,Ring,iOS/Android
1e40ddc5719dbb4971d9c0506420223a,22,5,203,3,131,0,191,25,3.183333333333333,0.4166666666666667,100,5,0.5,Bracelet,Android
1e40ddc5719dbb4971d9c0506420223a,22,6,319,1,132,1,191,25,3.183333333333333,0.4166666666666667,50,5,1,Bracelet,iOS/Android
1e40ddc5719dbb4971d9c0506420223a,22,6,166,2,132,0,191,25,3.183333333333333,0.4166666666666667,100,3,0.5,Ring,Android
1e40ddc5719dbb4971d9c0506420223a,22,6,230,3,132,0,191,25,3.183333333333333,0.4166666666666667,25,1,1,Ring,Android
cfed52769ea8679335aaee2402eb9631,23,1,68,1,133,0,133,30,2.216666666666667,0.5,50,3,0.1,Card,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,1,250,2,133,0,133,30,2.216666666666667,0.5,100,1,1,Ring,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,1,301,3,133,1,133,30,2.216666666666667,0.5,25,5,1,Implantable,Android
cfed52769ea8679335aaee2402eb9631,23,2,98,1,134,1,133,30,2.216666666666667,0.5,25,5,0.1,Ring,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,2,226,2,134,0,133,30,2.216666666666667,0.5,100,1,1,Ring,iOS
cfed52769ea8679335aaee2402eb9631,23,2,34,3,134,0,133,30,2.216666666666667,0.5,100,1,0.1,Ring,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,3,316,1,135,1,133,30,2.216666666666667,0.5,25,5,1,Card,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,3,218,2,135,0,133,30,2.216666666666667,0.5,25,1,1,Ring,iOS
cfed52769ea8679335aaee2402eb9631,23,3,71,3,135,0,133,30,2.216666666666667,0.5,100,3,0.1,Bracelet,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,4,143,1,136,1,133,30,2.216666666666667,0.5,100,1,0.5,Bracelet,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,4,316,2,136,0,133,30,2.216666666666667,0.5,25,5,1,Card,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,4,286,3,136,0,133,30,2.216666666666667,0.5,100,3,1,Ring,iOS/Android
cfed52769ea8679335aaee2402eb9631,23,5,270,1,137,0,133,30,2.216666666666667,0.5,50,3,1,Ring,Android
cfed52769ea8679335aaee2402eb9631,23,5,303,2,137,0,133,30,2.216666666666667,0.5,25,5,1,Bracelet,Android
