"session_id","time_start","time_end","completion_code","respID","browser","ip_address","consent_age","consent_understand","rfid_familiar","screenout","needles","cbc_q1","cbc_q2","cbc_q3","cbc_q4","cbc_q5","cbc_q6","year_of_birth","gender","feedback","time_q_consent_age","time_q_consent_understand","time_q_rfid_familiar","time_q_screenout","time_q_needles","time_q_cbc_q1","time_q_cbc_q2","time_q_cbc_q3","time_q_cbc_q4","time_q_cbc_q5","time_q_cbc_q6","time_q_year_of_birth","time_q_gender","time_q_feedback","time_p_welcome","time_p_consent","time_p_RFID_Familiarity","time_p_rfid_info","time_p_screening","time_p_needles_page","time_p_educational","time_p_cbc_intro","time_p_cbc_q1_page","time_p_cbc_q2_page","time_p_cbc_q3_page","time_p_cbc_q4_page","time_p_cbc_q5_page","time_p_cbc_q6_page","time_p_demographics","time_p_end_normal","time_p_end_consent","time_p_end_screenout","current_page"
"08c563b6322202581cad57a1c10b651d","2025-11-25 07:35:19 UTC","2025-11-25 07:38:00 UTC","9389044827","154","Chrome v142, Mac OS X","50.208.66.241","yes","yes","yes","red","blue","option_1","option_2","option_1","option_1","option_2","option_2","1980","man","n/a","2025-11-25 07:35:26 UTC","2025-11-25 07:35:28 UTC","2025-11-25 07:35:32 UTC","2025-11-25 07:35:37 UTC","2025-11-25 07:35:40 UTC","2025-11-25 07:36:11 UTC","2025-11-25 07:36:25 UTC","2025-11-25 07:36:38 UTC","2025-11-25 07:36:48 UTC","2025-11-25 07:36:56 UTC","2025-11-25 07:37:02 UTC","2025-11-25 07:37:22 UTC","2025-11-25 07:37:24 UTC","2025-11-25 07:37:35 UTC","2025-11-25 07:35:19 UTC","2025-11-25 07:35:24 UTC","2025-11-25 07:35:29 UTC",NA,"2025-11-25 07:35:32 UTC","2025-11-25 07:35:37 UTC","2025-11-25 07:35:41 UTC","2025-11-25 07:35:56 UTC","2025-11-25 07:35:59 UTC","2025-11-25 07:36:12 UTC","2025-11-25 07:36:27 UTC","2025-11-25 07:36:39 UTC","2025-11-25 07:36:49 UTC","2025-11-25 07:36:57 UTC","2025-11-25 07:37:04 UTC","2025-11-25 07:37:35 UTC",NA,NA,"end_normal"
"0b3cb9ebdd1d59aa7a251c2dcaa7cbc0","2025-11-25 08:56:53 UTC","2025-11-25 08:58:29 UTC","2878949449","178","Firefox v145, Windows","76.176.2.116","yes","yes","yes","blue","red","option_1","option_1","option_1","option_2","option_1","option_1","1988","woman","Still weirded out by the idea of implants like these!","2025-11-25 08:56:57 UTC","2025-11-25 08:56:58 UTC","2025-11-25 08:57:00 UTC","2025-11-25 08:57:03 UTC","2025-11-25 08:57:06 UTC","2025-11-25 08:57:15 UTC","2025-11-25 08:57:18 UTC","2025-11-25 08:57:22 UTC","2025-11-25 08:57:25 UTC","2025-11-25 08:57:29 UTC","2025-11-25 08:57:35 UTC","2025-11-25 08:57:39 UTC","2025-11-25 08:57:41 UTC","2025-11-25 08:57:58 UTC","2025-11-25 08:56:53 UTC","2025-11-25 08:56:55 UTC","2025-11-25 08:56:58 UTC",NA,"2025-11-25 08:57:01 UTC","2025-11-25 08:57:04 UTC","2025-11-25 08:57:06 UTC","2025-11-25 08:57:09 UTC","2025-11-25 08:57:11 UTC","2025-11-25 08:57:16 UTC","2025-11-25 08:57:19 UTC","2025-11-25 08:57:23 UTC","2025-11-25 08:57:27 UTC","2025-11-25 08:57:30 UTC","2025-11-25 08:57:35 UTC","2025-11-25 08:57:59 UTC",NA,NA,"end_normal"
"d106ca67279b4eb5e0421224a4b28c3d","2025-11-25 07:39:30 UTC","2025-11-25 07:45:38 UTC","3014229858","348","Chrome v139, Windows","45.134.92.171","yes","yes","yes","red","blue","option_2","option_3","option_2","option_2","option_3","option_3","1988","man","No","2025-11-25 07:39:38 UTC","2025-11-25 07:39:52 UTC","2025-11-25 07:39:58 UTC","2025-11-25 07:40:12 UTC","2025-11-25 07:40:17 UTC","2025-11-25 07:40:56 UTC","2025-11-25 07:41:04 UTC","2025-11-25 07:41:15 UTC","2025-11-25 07:41:22 UTC","2025-11-25 07:41:38 UTC","2025-11-25 07:41:43 UTC","2025-11-25 07:41:56 UTC","2025-11-25 07:41:59 UTC","2025-11-25 07:42:05 UTC","2025-11-25 07:39:30 UTC","2025-11-25 07:39:35 UTC","2025-11-25 07:39:53 UTC",NA,"2025-11-25 07:39:58 UTC","2025-11-25 07:40:12 UTC","2025-11-25 07:40:17 UTC","2025-11-25 07:40:33 UTC","2025-11-25 07:40:39 UTC","2025-11-25 07:40:57 UTC","2025-11-25 07:41:05 UTC","2025-11-25 07:41:15 UTC","2025-11-25 07:41:23 UTC","2025-11-25 07:41:39 UTC","2025-11-25 07:41:44 UTC","2025-11-25 07:42:08 UTC",NA,NA,"end_normal"
"1e763bd638792f2807540267cc8eb0ba","2025-11-25 07:19:56 UTC","2025-11-25 07:23:26 UTC","3198580211","73","Chrome v140, Windows","96.255.97.251","yes","yes","yes","red","blue","option_1","option_3","option_2","option_2","option_3","option_2","1986","man","Study was great!","2025-11-25 07:20:04 UTC","2025-11-25 07:20:08 UTC","2025-11-25 07:20:58 UTC","2025-11-25 07:21:11 UTC","2025-11-25 07:21:20 UTC","2025-11-25 07:22:02 UTC","2025-11-25 07:22:09 UTC","2025-11-25 07:22:24 UTC","2025-11-25 07:22:30 UTC","2025-11-25 07:22:36 UTC","2025-11-25 07:22:42 UTC","2025-11-25 07:22:47 UTC","2025-11-25 07:22:49 UTC","2025-11-25 07:23:01 UTC","2025-11-25 07:19:56 UTC","2025-11-25 07:20:02 UTC","2025-11-25 07:20:12 UTC",NA,"2025-11-25 07:20:59 UTC","2025-11-25 07:21:18 UTC","2025-11-25 07:21:21 UTC","2025-11-25 07:21:37 UTC","2025-11-25 07:21:41 UTC","2025-11-25 07:22:03 UTC","2025-11-25 07:22:10 UTC","2025-11-25 07:22:25 UTC","2025-11-25 07:22:32 UTC","2025-11-25 07:22:37 UTC","2025-11-25 07:22:43 UTC","2025-11-25 07:23:03 UTC",NA,NA,"end_normal"
"5b07d4198e926ea138f488848e28280b","2025-11-25 07:14:03 UTC","2025-11-25 07:20:12 UTC","5569483177","68","Chrome v138, Unknown","66.76.80.117","yes","yes","yes","blue","blue","option_1","option_1","option_3","option_1","option_2","option_1","1980","woman","I would never get an implanted RFID device bc of the radiation issues. It is very unhealthy and causes the body to be drained of energy if the radiofrequencies get too strong.  The radiofrequencies are known to cause erectile dysfunction as well.","2025-11-25 07:14:08 UTC","2025-11-25 07:14:10 UTC","2025-11-25 07:14:14 UTC","2025-11-25 07:14:18 UTC","2025-11-25 07:14:24 UTC","2025-11-25 07:15:21 UTC","2025-11-25 07:17:09 UTC","2025-11-25 07:17:26 UTC","2025-11-25 07:17:37 UTC","2025-11-25 07:17:51 UTC","2025-11-25 07:17:59 UTC","2025-11-25 07:18:16 UTC","2025-11-25 07:18:19 UTC","2025-11-25 07:19:42 UTC","2025-11-25 07:14:03 UTC","2025-11-25 07:14:06 UTC","2025-11-25 07:14:11 UTC",NA,"2025-11-25 07:14:15 UTC","2025-11-25 07:14:20 UTC","2025-11-25 07:14:26 UTC","2025-11-25 07:14:46 UTC","2025-11-25 07:14:49 UTC","2025-11-25 07:16:59 UTC","2025-11-25 07:17:18 UTC","2025-11-25 07:17:31 UTC","2025-11-25 07:17:39 UTC","2025-11-25 07:17:53 UTC","2025-11-25 07:18:00 UTC","2025-11-25 07:19:44 UTC",NA,NA,"end_normal"
"1cd54e903778d0aef9dab6aaff9e0ec6","2025-11-25 03:43:17 UTC","2025-11-25 03:47:53 UTC","8540818461","333","Chrome v142, Windows","104.172.209.34","yes","yes","no","red","blue","option_3","option_1","option_3","option_2","option_2","option_3","1998","woman","N/A","2025-11-25 03:43:30 UTC","2025-11-25 03:43:31 UTC","2025-11-25 03:43:52 UTC","2025-11-25 03:44:26 UTC","2025-11-25 03:44:44 UTC","2025-11-25 03:45:02 UTC","2025-11-25 03:45:24 UTC","2025-11-25 03:45:28 UTC","2025-11-25 03:45:37 UTC","2025-11-25 03:45:53 UTC","2025-11-25 03:46:11 UTC","2025-11-25 03:46:22 UTC","2025-11-25 03:46:52 UTC","2025-11-25 03:47:31 UTC","2025-11-25 03:43:17 UTC","2025-11-25 03:43:20 UTC","2025-11-25 03:43:31 UTC","2025-11-25 03:43:53 UTC","2025-11-25 03:44:24 UTC","2025-11-25 03:44:42 UTC","2025-11-25 03:44:45 UTC","2025-11-25 03:44:51 UTC","2025-11-25 03:44:53 UTC","2025-11-25 03:45:03 UTC","2025-11-25 03:45:26 UTC","2025-11-25 03:45:28 UTC","2025-11-25 03:45:39 UTC","2025-11-25 03:45:55 UTC","2025-11-25 03:46:12 UTC","2025-11-25 03:47:32 UTC",NA,NA,"end_normal"
"a52569ea9f58ecab7637f0adb55c97b3","2025-11-25 07:19:00 UTC","2025-11-25 07:28:11 UTC","1231652857","226","Chrome v142, Windows","98.50.47.30","yes","yes","yes","red","red","option_1","option_3","option_2","option_2","option_3","option_3","1989","man","none","2025-11-25 07:19:04 UTC","2025-11-25 07:19:04 UTC","2025-11-25 07:19:15 UTC","2025-11-25 07:19:18 UTC","2025-11-25 07:19:21 UTC","2025-11-25 07:20:06 UTC","2025-11-25 07:20:17 UTC","2025-11-25 07:20:24 UTC","2025-11-25 07:20:45 UTC","2025-11-25 07:20:53 UTC","2025-11-25 07:21:04 UTC","2025-11-25 07:21:08 UTC","2025-11-25 07:21:10 UTC","2025-11-25 07:21:13 UTC","2025-11-25 07:19:00 UTC","2025-11-25 07:19:02 UTC","2025-11-25 07:19:05 UTC",NA,"2025-11-25 07:19:15 UTC","2025-11-25 07:19:19 UTC","2025-11-25 07:19:21 UTC","2025-11-25 07:19:24 UTC","2025-11-25 07:19:26 UTC","2025-11-25 07:20:07 UTC","2025-11-25 07:20:20 UTC","2025-11-25 07:20:29 UTC","2025-11-25 07:20:45 UTC","2025-11-25 07:20:54 UTC","2025-11-25 07:21:05 UTC","2025-11-25 07:27:50 UTC",NA,NA,"end_normal"
"d99e4f839bd090b5428262a56636fba6","2025-11-25 06:24:33 UTC","2025-11-25 06:26:04 UTC","1756768673","28","Safari v18, Mac OS X","76.187.132.71","yes","yes","yes","red","blue","option_2","option_2","option_3","option_3","option_2","option_2","2004","woman","The survey ran smoothly, thank you.","2025-11-25 06:24:38 UTC","2025-11-25 06:24:38 UTC","2025-11-25 06:24:42 UTC","2025-11-25 06:24:46 UTC","2025-11-25 06:24:49 UTC","2025-11-25 06:25:02 UTC","2025-11-25 06:25:06 UTC","2025-11-25 06:25:14 UTC","2025-11-25 06:25:17 UTC","2025-11-25 06:25:24 UTC","2025-11-25 06:25:28 UTC","2025-11-25 06:25:33 UTC","2025-11-25 06:25:35 UTC","2025-11-25 06:25:45 UTC","2025-11-25 06:24:33 UTC","2025-11-25 06:24:35 UTC","2025-11-25 06:24:39 UTC",NA,"2025-11-25 06:24:42 UTC","2025-11-25 06:24:47 UTC","2025-11-25 06:24:49 UTC","2025-11-25 06:24:55 UTC","2025-11-25 06:24:57 UTC","2025-11-25 06:25:03 UTC","2025-11-25 06:25:07 UTC","2025-11-25 06:25:15 UTC","2025-11-25 06:25:21 UTC","2025-11-25 06:25:25 UTC","2025-11-25 06:25:28 UTC","2025-11-25 06:25:45 UTC",NA,NA,"end_normal"
"33b57dfa7c8e3f06b95510473ef582f6","2025-11-25 07:39:55 UTC","2025-11-25 07:44:59 UTC","7032277779","306","Safari v26, iOS","162.220.66.6","yes","yes","yes","red","red","option_2","option_2","option_3","option_1","option_3","option_1","1980","woman","My birth year is 1978, it only allowed me to go back to 1980.","2025-11-25 07:40:14 UTC","2025-11-25 07:40:18 UTC","2025-11-25 07:40:22 UTC","2025-11-25 07:40:27 UTC","2025-11-25 07:40:29 UTC","2025-11-25 07:41:31 UTC","2025-11-25 07:41:51 UTC","2025-11-25 07:42:15 UTC","2025-11-25 07:42:31 UTC","2025-11-25 07:42:41 UTC","2025-11-25 07:42:52 UTC","2025-11-25 07:43:48 UTC","2025-11-25 07:43:04 UTC","2025-11-25 07:44:23 UTC","2025-11-25 07:39:55 UTC","2025-11-25 07:40:04 UTC","2025-11-25 07:40:19 UTC",NA,"2025-11-25 07:40:23 UTC","2025-11-25 07:40:27 UTC","2025-11-25 07:40:30 UTC","2025-11-25 07:40:57 UTC","2025-11-25 07:41:08 UTC","2025-11-25 07:41:34 UTC","2025-11-25 07:42:06 UTC","2025-11-25 07:42:16 UTC","2025-11-25 07:42:35 UTC","2025-11-25 07:42:43 UTC","2025-11-25 07:42:55 UTC","2025-11-25 07:44:34 UTC",NA,NA,"end_normal"
"a556ef45aba39f94ab66b1ad151cde94","2025-11-25 09:05:22 UTC","2025-11-25 09:27:54 UTC","4294322909","434","Chrome v142, Windows","64.158.122.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 09:05:22 UTC","2025-11-25 09:05:25 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consent"
"e0b44f9aa279084225b3a017802d56e7","2025-11-25 03:34:08 UTC","2025-11-25 03:46:19 UTC","5151939274","90","Chrome v141, Android","24.153.191.41","yes","yes","yes","red","red","option_1","option_1","option_2","option_3","option_2","option_2","1980","woman","For full disclosure, I was born in 1967. The lowest year of birth option given above was 1980, so I clicked that. I just wanted to let you know so your data would not be skewed. I understand if you can't use my data, and please let me know if you want me to return my submission. Thank you!","2025-11-25 03:34:29 UTC","2025-11-25 03:34:31 UTC","2025-11-25 03:34:36 UTC","2025-11-25 03:34:51 UTC","2025-11-25 03:34:57 UTC","2025-11-25 03:36:04 UTC","2025-11-25 03:36:25 UTC","2025-11-25 03:36:42 UTC","2025-11-25 03:36:59 UTC","2025-11-25 03:37:20 UTC","2025-11-25 03:37:35 UTC","2025-11-25 03:42:33 UTC","2025-11-25 03:38:12 UTC","2025-11-25 03:45:36 UTC","2025-11-25 03:34:08 UTC","2025-11-25 03:34:20 UTC","2025-11-25 03:34:32 UTC",NA,"2025-11-25 03:34:38 UTC","2025-11-25 03:34:54 UTC","2025-11-25 03:34:58 UTC","2025-11-25 03:35:34 UTC","2025-11-25 03:35:41 UTC","2025-11-25 03:36:06 UTC","2025-11-25 03:36:26 UTC","2025-11-25 03:36:45 UTC","2025-11-25 03:37:01 UTC","2025-11-25 03:37:23 UTC","2025-11-25 03:37:36 UTC","2025-11-25 03:45:52 UTC",NA,NA,"end_normal"
"e046d09c205b60817dbba6cc6a05a2d6","2025-11-25 03:58:35 UTC","2025-11-25 04:00:36 UTC","3071555761","442","Chrome v142, Windows","172.58.208.208","yes","yes","yes","red","red","option_3","option_3","option_3","option_2","option_2","option_3","1989","man","Thank you. ","2025-11-25 03:58:43 UTC","2025-11-25 03:58:43 UTC","2025-11-25 03:58:45 UTC","2025-11-25 03:58:47 UTC","2025-11-25 03:59:21 UTC","2025-11-25 03:59:43 UTC","2025-11-25 03:59:47 UTC","2025-11-25 03:59:49 UTC","2025-11-25 03:59:55 UTC","2025-11-25 03:59:59 UTC","2025-11-25 04:00:03 UTC","2025-11-25 04:00:06 UTC","2025-11-25 04:00:08 UTC","2025-11-25 04:00:16 UTC","2025-11-25 03:58:35 UTC","2025-11-25 03:58:41 UTC","2025-11-25 03:58:44 UTC",NA,"2025-11-25 03:58:46 UTC","2025-11-25 03:58:48 UTC","2025-11-25 03:59:22 UTC","2025-11-25 03:59:31 UTC","2025-11-25 03:59:33 UTC","2025-11-25 03:59:45 UTC","2025-11-25 03:59:47 UTC","2025-11-25 03:59:49 UTC","2025-11-25 03:59:56 UTC","2025-11-25 04:00:00 UTC","2025-11-25 04:00:04 UTC","2025-11-25 04:00:17 UTC",NA,NA,"end_normal"
"a056735575bf19565970d0818db2243c","2025-11-25 04:24:12 UTC","2025-11-25 04:28:49 UTC","6802028559","358","Chrome v142, Windows","66.229.94.170","yes","yes","yes","red","red","option_3","option_3","option_2","option_1","option_2","option_2","1980","man","none","2025-11-25 04:24:57 UTC","2025-11-25 04:24:59 UTC","2025-11-25 04:25:05 UTC","2025-11-25 04:25:17 UTC","2025-11-25 04:25:22 UTC","2025-11-25 04:26:47 UTC","2025-11-25 04:26:58 UTC","2025-11-25 04:27:09 UTC","2025-11-25 04:27:15 UTC","2025-11-25 04:27:23 UTC","2025-11-25 04:27:29 UTC","2025-11-25 04:27:42 UTC","2025-11-25 04:27:47 UTC","2025-11-25 04:28:10 UTC","2025-11-25 04:24:12 UTC","2025-11-25 04:24:55 UTC","2025-11-25 04:25:01 UTC",NA,"2025-11-25 04:25:06 UTC","2025-11-25 04:25:18 UTC","2025-11-25 04:25:22 UTC","2025-11-25 04:25:57 UTC","2025-11-25 04:26:05 UTC","2025-11-25 04:26:49 UTC","2025-11-25 04:27:02 UTC","2025-11-25 04:27:10 UTC","2025-11-25 04:27:17 UTC","2025-11-25 04:27:25 UTC","2025-11-25 04:27:31 UTC","2025-11-25 04:28:12 UTC",NA,NA,"end_normal"
"1147fd830193c4e3580ea573d1be5a59","2025-11-25 04:25:45 UTC","2025-11-25 04:26:05 UTC","3537714276","317","Chrome v142, Windows","66.229.94.170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 04:25:45 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1e40ddc5719dbb4971d9c0506420223a","2025-11-25 03:49:05 UTC","2025-11-25 03:52:16 UTC","5812899479","359","Chrome v142, Windows","68.224.89.127","yes","yes","yes","red","red","option_3","option_3","option_1","option_1","option_1","option_1","1993","man","Interesting survey","2025-11-25 03:49:11 UTC","2025-11-25 03:49:12 UTC","2025-11-25 03:49:16 UTC","2025-11-25 03:49:19 UTC","2025-11-25 03:49:22 UTC","2025-11-25 03:49:36 UTC","2025-11-25 03:49:40 UTC","2025-11-25 03:49:45 UTC","2025-11-25 03:49:51 UTC","2025-11-25 03:49:55 UTC","2025-11-25 03:49:58 UTC","2025-11-25 03:50:04 UTC","2025-11-25 03:50:06 UTC","2025-11-25 03:51:53 UTC","2025-11-25 03:49:05 UTC","2025-11-25 03:49:09 UTC","2025-11-25 03:49:12 UTC",NA,"2025-11-25 03:49:16 UTC","2025-11-25 03:49:20 UTC","2025-11-25 03:49:23 UTC","2025-11-25 03:49:29 UTC","2025-11-25 03:49:31 UTC","2025-11-25 03:49:37 UTC","2025-11-25 03:49:41 UTC","2025-11-25 03:49:45 UTC","2025-11-25 03:49:52 UTC","2025-11-25 03:49:56 UTC","2025-11-25 03:50:00 UTC","2025-11-25 03:51:54 UTC",NA,NA,"end_normal"
"cfed52769ea8679335aaee2402eb9631","2025-11-25 04:15:42 UTC","2025-11-25 04:17:55 UTC","2116500582","365","Chrome v142, Windows","174.207.36.156","yes","yes","no","blue","red","option_3","option_1","option_1","option_1","option_3","option_3","1984","woman","n/a","2025-11-25 04:16:02 UTC","2025-11-25 04:16:03 UTC","2025-11-25 04:16:12 UTC","2025-11-25 04:16:28 UTC","2025-11-25 04:16:32 UTC","2025-11-25 04:16:56 UTC","2025-11-25 04:17:07 UTC","2025-11-25 04:17:11 UTC","2025-11-25 04:17:15 UTC","2025-11-25 04:17:19 UTC","2025-11-25 04:17:22 UTC","2025-11-25 04:17:26 UTC","2025-11-25 04:17:28 UTC","2025-11-25 04:17:32 UTC","2025-11-25 04:15:42 UTC","2025-11-25 04:16:00 UTC","2025-11-25 04:16:08 UTC","2025-11-25 04:16:12 UTC","2025-11-25 04:16:25 UTC","2025-11-25 04:16:30 UTC","2025-11-25 04:16:32 UTC","2025-11-25 04:16:44 UTC","2025-11-25 04:16:50 UTC","2025-11-25 04:17:02 UTC","2025-11-25 04:17:09 UTC","2025-11-25 04:17:12 UTC","2025-11-25 04:17:17 UTC","2025-11-25 04:17:20 UTC","2025-11-25 04:17:23 UTC","2025-11-25 04:17:33 UTC",NA,NA,"end_normal"
"46de3ab4a0ec354b740f2b22debb701f","2025-11-25 05:08:41 UTC","2025-11-25 05:12:00 UTC","5688773396","338","Chrome v142, Android","24.242.11.135","yes","yes","yes","red","red","option_2","option_2","option_1","option_3","option_3","option_2","1980","man","1971 is my birth year... Your form only has from 1980 to 2015","2025-11-25 05:08:49 UTC","2025-11-25 05:08:50 UTC","2025-11-25 05:08:54 UTC","2025-11-25 05:08:59 UTC","2025-11-25 05:09:05 UTC","2025-11-25 05:09:28 UTC","2025-11-25 05:09:37 UTC","2025-11-25 05:09:53 UTC","2025-11-25 05:10:05 UTC","2025-11-25 05:10:15 UTC","2025-11-25 05:10:22 UTC","2025-11-25 05:10:43 UTC","2025-11-25 05:10:49 UTC","2025-11-25 05:11:24 UTC","2025-11-25 05:08:41 UTC","2025-11-25 05:08:46 UTC","2025-11-25 05:08:52 UTC",NA,"2025-11-25 05:08:55 UTC","2025-11-25 05:09:02 UTC","2025-11-25 05:09:05 UTC","2025-11-25 05:09:11 UTC","2025-11-25 05:09:14 UTC","2025-11-25 05:09:29 UTC","2025-11-25 05:09:43 UTC","2025-11-25 05:09:55 UTC","2025-11-25 05:10:06 UTC","2025-11-25 05:10:16 UTC","2025-11-25 05:10:23 UTC","2025-11-25 05:11:37 UTC",NA,NA,"end_normal"
"f891c3664786289b5f897d5e7ae0afcb","2025-11-25 06:36:01 UTC","2025-11-25 06:41:08 UTC","5545630828","178","Chrome v134, Windows","98.15.0.102","yes","yes","yes","red","red","option_3","option_2","option_2","option_1",NA,NA,NA,NA,NA,"2025-11-25 06:37:57 UTC","2025-11-25 06:37:58 UTC","2025-11-25 06:38:06 UTC","2025-11-25 06:38:16 UTC","2025-11-25 06:38:26 UTC","2025-11-25 06:39:33 UTC","2025-11-25 06:40:03 UTC","2025-11-25 06:40:12 UTC","2025-11-25 06:40:53 UTC",NA,NA,NA,NA,NA,"2025-11-25 06:36:01 UTC","2025-11-25 06:36:51 UTC","2025-11-25 06:38:02 UTC",NA,"2025-11-25 06:38:07 UTC","2025-11-25 06:38:19 UTC","2025-11-25 06:38:27 UTC","2025-11-25 06:38:35 UTC","2025-11-25 06:38:50 UTC","2025-11-25 06:39:35 UTC","2025-11-25 06:40:04 UTC","2025-11-25 06:40:12 UTC",NA,NA,NA,NA,NA,NA,"cbc_q4_page"
"2eb2cb434185f0d03957b7559a1a6a51","2025-11-25 05:09:52 UTC","2025-11-25 05:13:04 UTC","5680326743","225","Edge v109, Windows","24.2.254.219","yes","yes","yes","blue","red","option_3","option_3","option_2","option_1","option_2","option_2","1980","man","no comment","2025-11-25 05:10:09 UTC","2025-11-25 05:10:11 UTC","2025-11-25 05:10:18 UTC","2025-11-25 05:10:31 UTC","2025-11-25 05:10:37 UTC","2025-11-25 05:11:21 UTC","2025-11-25 05:11:29 UTC","2025-11-25 05:11:35 UTC","2025-11-25 05:11:44 UTC","2025-11-25 05:11:49 UTC","2025-11-25 05:11:59 UTC","2025-11-25 05:12:13 UTC","2025-11-25 05:12:16 UTC","2025-11-25 05:12:33 UTC","2025-11-25 05:09:52 UTC","2025-11-25 05:10:06 UTC","2025-11-25 05:10:14 UTC",NA,"2025-11-25 05:10:19 UTC","2025-11-25 05:10:34 UTC","2025-11-25 05:10:38 UTC","2025-11-25 05:10:58 UTC","2025-11-25 05:11:02 UTC","2025-11-25 05:11:24 UTC","2025-11-25 05:11:31 UTC","2025-11-25 05:11:39 UTC","2025-11-25 05:11:47 UTC","2025-11-25 05:11:51 UTC","2025-11-25 05:12:01 UTC","2025-11-25 05:12:35 UTC",NA,NA,"end_normal"
"50e726d68e9baabb6ad349233058a88c","2025-11-25 04:30:02 UTC","2025-11-25 04:34:13 UTC","6109904192","243","Chrome v142, Windows","71.238.91.246","yes","yes","yes","red","red","option_2","option_3","option_2","option_2","option_3","option_3","1980","woman","I had to put I was born in 1980 because that's as far as your years went....I was born in 1979 and now I feel old!  If this isn't ok and messes with your data please let me know and I will return.  Good luck with your data!","2025-11-25 04:30:14 UTC","2025-11-25 04:30:16 UTC","2025-11-25 04:30:22 UTC","2025-11-25 04:30:31 UTC","2025-11-25 04:30:35 UTC","2025-11-25 04:31:33 UTC","2025-11-25 04:31:42 UTC","2025-11-25 04:32:03 UTC","2025-11-25 04:32:15 UTC","2025-11-25 04:32:23 UTC","2025-11-25 04:32:35 UTC","2025-11-25 04:32:43 UTC","2025-11-25 04:32:51 UTC","2025-11-25 04:33:48 UTC","2025-11-25 04:30:02 UTC","2025-11-25 04:30:12 UTC","2025-11-25 04:30:18 UTC",NA,"2025-11-25 04:30:23 UTC","2025-11-25 04:30:32 UTC","2025-11-25 04:30:36 UTC","2025-11-25 04:30:56 UTC","2025-11-25 04:31:19 UTC","2025-11-25 04:31:34 UTC","2025-11-25 04:31:52 UTC","2025-11-25 04:32:04 UTC","2025-11-25 04:32:15 UTC","2025-11-25 04:32:25 UTC","2025-11-25 04:32:37 UTC","2025-11-25 04:33:50 UTC",NA,NA,"end_normal"
"827a0b8959c304059454ebfbbfdf8a8c","2025-11-25 04:34:28 UTC","2025-11-25 04:40:01 UTC","1512414007","476","Chrome v142, Mac OS X","66.234.196.242","yes","yes","yes","red","red","option_1","option_1","option_1","option_2","option_3","option_2","1986","man","nothing more to share","2025-11-25 04:37:42 UTC","2025-11-25 04:37:43 UTC","2025-11-25 04:37:45 UTC","2025-11-25 04:37:58 UTC","2025-11-25 04:38:00 UTC","2025-11-25 04:38:26 UTC","2025-11-25 04:38:35 UTC","2025-11-25 04:38:43 UTC","2025-11-25 04:38:55 UTC","2025-11-25 04:39:05 UTC","2025-11-25 04:39:20 UTC","2025-11-25 04:39:24 UTC","2025-11-25 04:39:25 UTC","2025-11-25 04:39:32 UTC","2025-11-25 04:34:28 UTC","2025-11-25 04:37:39 UTC","2025-11-25 04:37:44 UTC",NA,"2025-11-25 04:37:46 UTC","2025-11-25 04:37:58 UTC","2025-11-25 04:38:01 UTC","2025-11-25 04:38:17 UTC","2025-11-25 04:38:19 UTC","2025-11-25 04:38:27 UTC","2025-11-25 04:38:35 UTC","2025-11-25 04:38:43 UTC","2025-11-25 04:38:57 UTC","2025-11-25 04:39:06 UTC","2025-11-25 04:39:20 UTC","2025-11-25 04:39:33 UTC",NA,NA,"end_normal"
"38881c4307608e64e9c299956c0e0399","2025-11-25 05:03:03 UTC","2025-11-25 05:05:02 UTC","1697346039","373","Chrome v142, Mac OS X","174.226.14.205","yes","yes","yes","red","red","option_2","option_1","option_3","option_3","option_1","option_3","1982","man","n/a","2025-11-25 05:03:12 UTC","2025-11-25 05:03:12 UTC","2025-11-25 05:03:15 UTC","2025-11-25 05:03:23 UTC","2025-11-25 05:03:26 UTC","2025-11-25 05:03:51 UTC","2025-11-25 05:04:01 UTC","2025-11-25 05:04:09 UTC","2025-11-25 05:04:12 UTC","2025-11-25 05:04:18 UTC","2025-11-25 05:04:23 UTC","2025-11-25 05:04:28 UTC","2025-11-25 05:04:30 UTC","2025-11-25 05:04:38 UTC","2025-11-25 05:03:03 UTC","2025-11-25 05:03:06 UTC","2025-11-25 05:03:13 UTC",NA,"2025-11-25 05:03:17 UTC","2025-11-25 05:03:23 UTC","2025-11-25 05:03:27 UTC","2025-11-25 05:03:36 UTC","2025-11-25 05:03:39 UTC","2025-11-25 05:03:52 UTC","2025-11-25 05:04:03 UTC","2025-11-25 05:04:09 UTC","2025-11-25 05:04:12 UTC","2025-11-25 05:04:19 UTC","2025-11-25 05:04:24 UTC","2025-11-25 05:04:39 UTC",NA,NA,"end_normal"
